msno,is_churn
AEB9W+4JhTYFQ1HUTi1AI86BKZIxwgZ4ZCGFJ36XDSo=,0
cVnX50z8mq3uVcpTYodULsE26i4cRygOqZOzXHMgzxU=,0
JAXIE7s5H5WSgdskVGIWrZ17MviALbqeM6DxrSFIpd4=,0
ksOGfDK3XQnmG8YNRtHT1wZyq6SQQhxESLwwyt5xtZ8=,0
5JpJ6Qm93x8Udz6oHwAjFRjB7bpkOMv1ti/hKRah5V4=,0
R+adBizBOlG1fqVBOSv8rqPmWEQYeYwfR76o//F2PHY=,0
8aCuh3i5Pjvw9QxpZrra7Y3WiE4P+MOPzGyXWJHx/OA=,0
/lejcJJBcAhj6n8scwtfYZyj/x5MHPPXaBrgA4mQCBY=,0
/1Ah/3Uv3OCHWBaySN4+8zCNE7MqWyjXA/N55G457b4=,1
VseFROY9ndUsY93z+56uaJ5MnqjwgnRUG/6LSy6rKy8=,0
SLljROVxvKTjUzvi7O14HAhYhZPFUl3UdYT3q4QuW4M=,0
g7wgPF+Nm+fNRzkXVlBxv/Bh/ejMVGyC4CTWaTpnz+0=,0
NBpm/pdQ9e6bAWuyp5OGoqakth0pdc4NCRFPELOXDpU=,1
YSvRltYuJVfKVEJQqAQTX1GZ9f0CDHRK5CApFDFlYTU=,0
Y8Vu7RTbKqgt+IKiIZLyCW5m49hGNizbg/t/8EOVnXY=,0
3MwslCRqVUwiz0loe0H9g4yTktt5g8eA54VhpwkSMrE=,0
GAPoQpag3Bz3iA5MJIxoKT2NTKgyOe/jKVfZ6ijOXa8=,0
pVzAxjcpcwG7PeYj5zReRJZPFR8L3Ualm3qTbzP2+rk=,0
Dbzr8E/0uTIJtNhDO3M78HepfdssbtB+YJPSXir3xBI=,1
O7/JKVpFse+1IdmEdXpBpjlM7kim80d9dsr0kFjsZB4=,0
Jei8bqFhdqYYowMEkduXdp+q+Cc3HOeZImURkSSstmU=,0
ikNZPOcPtSufkqthTg3dCoiMuBFJI2aAGznNET8cKH0=,0
d1g2NtESA4GlDQ7wgSUm64BRxzMezDnESQBG3s8Zx0A=,0
VFZCgvpjW0rvHy7fTg8IItOdyt4QZF4ZJVW9AbsmSHc=,1
VhoVw6NQJxyZBj14X77G/4+y/Qp6Hig2gpcT/MXqlWI=,0
SzIPH1kpnieTIhsyDh7wHBQzbBg9ql+neEFvqtnh6SU=,0
eCP7k685yPIF98PlxNLC2Jmaq9pUccrMiRgULbtXj34=,0
Ov6RrG1l8xE+vHZlKQ5mSsVwAbdvJ5GQD4wNF9wBecM=,0
ncayFi12MEBkPbjl4AnRk/wjegTuWHhZWoskmggVN/w=,0
LdGVATRRWaGN8iI2WjB287jKH3mcyLIluAVeFI7Mt1Q=,1
xZ6QlqnezNE+gGRdizbVEwrKK8ase/pr6lln58Gke3w=,0
c1erXqSO/nHr86EvEIaVhZpQWXPbNZiX35JR6CaXqUg=,0
W1Kh+z0JmbPjB6Ug13a2TzM6abAs7gMyAaeOCtsBgfI=,1
1b5xqtSuwZEQN/+Txt1T7Z+kz2u8ziSyWbIVuzMK+DM=,0
ttTHkW0/8DZlECqgvOpitlJ0+WhuKZobhS+vdAss5jU=,0
gnOo2UjpRQX8ITHxlRqWR/UKg8H9HhNOorAygZghyes=,0
swmMum5OQZrQRfA0HsGF9Wju+x72+BrzQQppr8sy3kE=,1
A2Wmpre8jKus8Vd41HP5KHA9klJyajm3G8drnIpJy9k=,0
mjR6qNeuHdtqjL2LjaSW98p6oAYzBVtsDqG5v0YLgxY=,0
7MqiEI7pQCqVXrTMwcAcJY18EamXTd/JCgM+P4moWJk=,1
EqMMYyaIp3keZP5Al2dJLYTONe4pgAElI3jsQLCY/X8=,0
jM01nURfKvoNWesCuhd8q2YRtswnBoJgYwnqqmAab58=,0
dziU3SE/A+KBS4HbdaDdKm+H4AZPf+mGof1dRPXLEWM=,0
rW63u9YmVpjYbwwJeC/fDPCGn0BG0i/pUDhB45i8NpM=,0
cZmcT1BcCimHU8d9TZJ6Hu0ro3i8BEAvV90m9SDXRH0=,0
h32t1qGlLLtw9bP74XETuom+gPkxfv9V3q8YVo7nnks=,0
1qJ7eEqZYjENpoiWoygKatdi4n3pW1FpzxS7pb8yksI=,0
IE03aOFxPf45zH8wnE39EkHSNHSLvqK3FCjB18Rxi0g=,0
AQ/dJxpJrhPtxTQ0vZwMP59Mq6M927O1BmhfGQO3Hu0=,0
rF+zmxvpfHhDFkuh0B9o2TPwjKSOgQtK4t+alWNKHc0=,1
PAj/F23zsZSRScNh+cnRIi4FQyGEQb6mtCIk6OF/NrM=,0
C7Mc2V5D5o8qkAfAm9iaLefjhDUAL72lbzlzzFTxEes=,0
UdJqQKLqU9u/EBhsNqlZB/e3SMytbW7gGGcMI38iltM=,0
mvJuAGd/T2i/cbt1RMgvW+gXHCysM7cHWZWUMZQxY7c=,0
WkcrtLRJBAHnZ2XPid6ZLw+5sMvQwr9FMk/vXPWlCOw=,0
T7Nc52oQ0mZ5Yzo9/KJ68Tp2OtlDDLqjrE0SiNQlk9o=,0
SlqEzus53URu1CLaHQ1M9MwUhCj/t+SeQC1xSIBT5qE=,0
qd1rtJPk1oF6VmhUdK4QQOcc/Udfcs0Mrt3/2ldAeyM=,0
GMRycha3rmA0ZSNf7o6AUQ3U5U/EVBjN0GWGhv7Bd2s=,0
NWM0houAWbjiPaMq501hJq1WHq6UQCOjmVB5/1fsWGw=,0
A4bsdylh3YxErTZWMm4goKLqpHTswI8gIp8qHYRRu2Q=,0
dn6d3s87gwqZgssBueBrNb7tmCJEBSK6AaLmIwzAvTE=,1
eBlt7SrTPEvVMxTrlI4CswX9fmp2+X0QzmY2U4j4NeI=,0
RmIdhdLrRZLskFVwqoz2P9MLqSFntxEaDVPUuE1UU8g=,0
zaSCToE3r5PIRdHXihIGpc475AiiTTHdyG3RrBUfH6M=,0
FnbjKhOcnktn8EWwHFABRsrl1tLT8hGfL87PM8AZ1eM=,0
tJ+nAv199iFwr8EQgqTLMuv2WcBx9/CCyAVQ7MFJ+Z0=,0
LYXkayy/rxKzc/Z4lxPS4bjNiEu7u43Sma66D31zynk=,0
+D/fXFDScmr2lUUuCx/CC7lCcIghM43I/w6gA/hVypY=,0
QefBHiGeDoNsgITvxKNkt9NadUJOZACnt3rJD2OQBvE=,0
YYIPXAvF5Ly0DdPJfyAof8DcYzPAN1ZmMHKD10MuMmo=,0
V6HaxQXmT5XgFf/tz7oJt1juBDNnxJivN7DU6U6GuVM=,0
KqR5fAuj8SaPJpJU2z5jILbHszTBxrQ3iKwvA0kv2cg=,0
YJjHBy9+CeJ3181eeXTRxJm686YUF1t6gvrb9jf3MSw=,0
Uh/q2+nU5gVGq1KuptOFBKTMbjnQfDkYpLaXvunW/cI=,1
z6VijKyajVfP+1JRjkZUmP5GsgsPhs91IICexTtBrsA=,0
FNwA+8qUQZ5TvzRPFZIslN5FMY7Snd6S8Emjf8LYt3E=,0
K8XW6f9HFzfqSU2u4oKVhNzXfWaQ+0avNEaEYG4wBPE=,0
q84ucX/m+UvN5MoaUG4a05el7fuRkz47+2Kqz7idN8k=,0
rlk9QUOnhfZdSNVzRqcKKrTJkk6UlqXBYGU30hC1rXs=,0
ErSz5APX81Ki6HkbXUEd96+wAWNWzEuJSmkfB4dUg7M=,0
J/o1pVv8QjSxZze4gHM47LFjPNHmuCP9XfzpwKlEf3g=,0
8HoUHfuh+bLurdVjHEIsLgvuTWVTdQb+C7H2OctbCZs=,0
FSAVGx2FWzuTaowBQEU2QiyOowPZaunjbmEhjLSDyo0=,0
osvK9uNZe5ujcJvhDCNJIAIwJPaQodSZm9MPVzzChpY=,0
vgiHmaRRABRTVAnupKO4iP8sOT0DKvYBncePZs5Exrs=,0
kUuTtg8+5XHVPWvKlQWkoy1hjA/elqsfLtHJh3CjbJA=,0
3fAk+xeaCuZ+422g5PxCu5DYewTsgoP838nkEbZWMoA=,0
TKI0aOshktRblLfhDVvOS8/ovGiGGv0zElPK8OyVDRw=,0
vuCZvScW6sDlmiti7TlLHqY3dZ4tXGgqRT/0lZ0M0BM=,0
O53PDyI4F05mpSgCMlTFVJmAyPvk0ZD5chHIg3FZPVo=,0
gGFPNvo7/2VxArwQITjoYPWgBdLEkAwBXjwPBoFATfs=,0
eHTl6M99ijIBUPrO9zUVKhhKwDO7gPqbZU9/uoBq0UY=,0
S0DH+xYo+G0/Npp7/JGCgEFiIHw8soNWltfXOUerC+Q=,0
D+fZ48I46UOmUw03EG9YsDobEbKwmd7JCjbwUG2yWnQ=,0
/E95ybQDmveyur8Ns7m9DSz+Vrd4K9fO1nNDRVZ04EA=,0
ajWHtwEs/ROr8cT7PIsyi1UCcUVmlJbks3X05OC55aQ=,0
TuwdhlPR3crFn1huUlDEQcBWBK/ZbyDX8BXSr5sly2o=,0
8Oaonv2pUML5uTtiayOo2gwgt13L1x5p9zqREkosmH4=,0
s2q3BhLISBSWmm8G4o8cJD6pY2rPO4g8Nywy6tkq+nk=,0
zXMyiby62FN/XtFJlHqzczRcIPxU4R86b54QUM54elQ=,0
qxvOyqt7VOxqSrbw1v5PzwKMo7WXg+ivdzDzc9eQzAk=,0
9PqOWU+Ada0WUOdnqXGIivb7OUH16zPJQ6npADh/15Y=,0
VfvKe1lO2bds3afe3rSaAjPmP7ecfF3tBp0ZwlHw87g=,0
P3tCtOfM/yojWTh+52r7BWVAa7vHsB8R98pj1rI0djs=,0
kkwu14LMbQd7dSXQG/N9DM8haI65ZjC5iSZUWc27J6I=,0
5Gt4SZFYJdTQ1aUGyJSpZcQyqZAphs/gna/V9AP6Y5s=,0
Jx4/9bZoBjiIye/Jwh0anZhpbnmXOIyecfF3mfVlrHk=,0
RS/V5estIWbWYAYZqEEn+JuG4ZPPZYnIm6qMktt2IPE=,0
KVLP8E5uldIEW1Ln7JbRF4PBt5X4gEujEPXDiOXPyfY=,0
Q6JyVho16MJzbkK+TSLvhWeFKwRYKrlXG5iwKQ8mH8s=,0
rnV4rzGVYqi9qaqc7iMccpomfUvAc9zOvn+PERSBUmE=,0
8TThFvdOGNcGvOc/ZbHu41G9pYZu+Q36mkJ1l9hd8X0=,0
H6I75Z6KoRSHi/J4HDVeCDVn/u9rwjeb8OI/RGt8OmE=,0
3V7reBDv6Wr1LRQ78JvsVaK3FMWOOB91+3volQEAAWA=,1
tHPdsVEp6a9sJGq+ZJRchVrSlDm+hI3wPSY9MIe3vA0=,0
AAdZ0ePbRuoKyS0E/bmmoHPWvGBizHER80lrd/s8R/4=,0
gkfSHyJtHm5hqY4BmfZnsJKOPdFBJLZIghypbDkkQZo=,1
7HeieB/CW0AQeX3d23zRnuP1Cz35cGkXaF49zi4LZ7Y=,0
yW39jVUM/PzKt8QiKHQYCWCm8i81HwR5WGJSK5x7uug=,0
7dhLlDf8+xJuk733rGm7bDJSxcYSndRyTlENJpKafHQ=,0
VzXBkSzBFKOUo6udt+/nAlWHrjxZFxO7dvRT0Y4Eozo=,1
rSg04IDDXYRyJ9CAO5HNc8aIJLfKglotH/5dyhJgXQQ=,0
VbF4TmhsY6/xmNnhL1mDl9/WtT6YB9aT5vwKjuHrwJM=,0
Mo/s4EB+dM4sXJ7Dr/OCs9WkdpE0lDGhKc4Zeep19+A=,0
wBzK1Mh7F8R9HnuHwlDIDT6+CHYJPlajBRVTsSJDTgU=,1
g1w4qGpjz6144s5Lx4aqj39XSVSP5oMw0oXnRGIt/c0=,1
sQQ8djp2B2wUVgpEY9LJ0AAoPjVqmXbKBbvh12+vLO4=,0
x0O33PR7Fbs1Hx4l1WLK3QM9zlE6+SzGzi+IF6OHTJ4=,0
2IR7Zg17xUwrP+CGXGW6boh3aHPcOpWH94njyv22Yy0=,0
FMWMWcVvzLlluKhzE0wDYXrJImm6r2q+61r78FNtkq0=,0
mjWCjzd/PIjpHFjb0lPSWSyjJJ4JvNNhFcWx1C4O3oc=,0
TKj3ldfD4G/lye1rPuhonCAPR/AP6NXk5hMErNeTz0s=,0
k6fjZwsdE1uXnljLEHzlTcNvERSVwIQX3HpwrHd6wDc=,0
hhhDB7hCFTCivBmJvWK3tta8pd+1kqAO9vRsixctqm8=,0
tnZ8oPaiufxr+RlBWqsS1fjhPzFrboRL2kzgm8R2BlQ=,0
QW2eYxBLYDgb3z09kV6kTghXIAT/lDV3g1hwr9+L7KE=,0
oVyaIJwHT3pDlvkUT7ziJauWuOVQ/94thi6wAQJaOkI=,0
6eU72LI7RecwTKkYpa9jrnc2xDZ70HU/3+6SdpEkdZA=,1
FwOMYPYplPH+595s0c4nuzXvpjklj8ScMhfS5+EcXGo=,0
yitpE4AIY/xzE/VY7aMJKvBn92Gc+OoF6xuwf4qNEw4=,0
jHaTC4YN8BvaSWukzJQKD9pw/O0ptdVpv8BLKCSvpq4=,0
OUYzO1WoL4nYHGaM7grmrTEx1KaxostAvhxalybjI4s=,0
VziWaksGKHbVevgI1YanX6H80dyvQmfIKgAVqlNQEKg=,0
VWn2L7wAaGYnvf1FVXBlu/nWIFhLQHYtQ+Tj2yYc7q0=,0
fRR/pIM43nxeiIreV5Av/ph+59EWOfD6ViyLzQQVfaI=,0
QPbi47JZO9oVKAY3JKtNZdKORg2lgVBHi9/S+Dspu7Y=,0
w7G8bNXTJ9HP8qoQFwK244z4cSjkfAxCkLI3mc20wYs=,0
iSpUhlDrhFPC7Qhl2VICKofLrDbM4gg7NoZnkW8R4AU=,0
4yqXZMcVMKag4eZLK6TgD7XOjIKamBtxWx8+x6kBthw=,0
guH0dN3FesTruI+dH/Lg/NGAbiF7QeEN1bV18Z0YZTs=,1
UoOft+03TAlYR6u7N93FcyyipB3hmWGH5j4+38SBlSA=,0
TpYrR9phC03JxFS+fqt5ttJhw/8lFHe4NuUimM67QAA=,1
fEC8tz4USXdOYu1rr6tU10rPyMP/R7ZBEFmXURU3b6Y=,0
u9oGg5WN/7bLO/2LuA57wtaz2qKDkOMLeY97r47AI5I=,0
bS5XkT0uelyCd1ntUtjtL71YfG1/9Xiy9TtDuJkjRB0=,0
2gbJ07+p592mz54WSmTGUIrYT29YUEGGmrO/TiwoeBQ=,0
Cd8DW/ryPufV4rA0zsOYsnI2xI6VqFpJl5aXbzyBO5w=,0
OzHjKqFR/zfTwXD54G/uS5QI0o7A7WxHTm53q674NP4=,0
HFAu0cEWMmK5Knh64Sg3Fq99TY6y6QqYMsNmgCSwfCg=,0
mZd233TGmtCAqZtmr+AehHcbg4uLEd0MtE9YNwyaU80=,0
5bw4mrBBwy3jjt6o4Loca3HujqeXWfgonKXmETbLjpE=,0
Js7qTJMOwPcoP0tpKODtgONnsuzq/dq6BfNNG9ZANX0=,0
c10yb2aAjSgvgBciUtwyqW0Fr3qv6a+gQhl9449dor4=,0
sbtHLE4cIU/KDlMDjtlNE/U7RiRDuHMORiSpmvRMv0A=,0
zxD1qGKKgTZo8ZdSL7JwV1dSQM8xSU5gqDcxSF+zusw=,0
I8kdnsZXzfYAa5P3+My5rHtvb+xzM0xy7M600m5dwmw=,0
mq3D9mty8DvDR4r4vywGLLOyYBgq1h0fK1mNZV+RJqc=,0
QJYdcjFb6uj6mtXZxq1N/RZNiUQ9XnSsssUDN4nOdiQ=,1
V4MDjYYQnqkiJYHPTKCnc0nIdlYpA600rPk7/khUaZ0=,0
wzi3y97sIxBw40DH4qMF3QL0WfhrLQIKiDsJ5Bxw+SQ=,0
kJHXbNJBxx7GJMzkszGxw6bnVfFuZeryJMl/3W+L9kI=,0
eYCSYpAXGy3vwpvm7si50qeEo7+hAEGzkUoQHT/FCPo=,0
xn+0solyy/uL3oQ0qucB7hyVvHe1C9TVQEyH2Zlu4lA=,0
FzlCHV590dxJjdrLztZfLp6RINTv5OshhrsnUin5+uw=,1
3hmQy8n6VGNbGFpYPj+t+oyNd+wDf7Y36P+PA4AELlQ=,0
Jz2mLL1P6RUFDWWslLPvDg2u3s3s4bZCFCoS63Kbw80=,1
oJMXCOb9GeDBb6D4HlvJ7obe9VTHdqdQyNDISKH3mvc=,0
nWYNEy+u4QciY3lhC8NvfE2GBG8RQMeAi0RsDFc9JEY=,0
AnsH2hxj3cvxa5UL05tv/N+3XwCumhLDhp4lSV/io8E=,0
B1DHSpsI7deL7ms8XIUYDXX78PVHX3LW9npkGUzS40U=,0
Oik+4c5V6X7kaMsfjhHfUUVBkQlK3IJZLzoK0oYEA0U=,0
Bv8pgZSWaZk7TE2eiJCjSxuwKOQaPMlqKY6JazIqi/U=,0
gd8ZgmaPYmR9EAXkwHWBv/9f0suNbci/0jIGKj8+VTs=,0
GXhDz9csawHPFY8YVc1VLpkKLjVub4gSAYIPcbga2G8=,0
AQnqYUZsf6M38jAo6i8878hwM12hlmkeQzqSm/RNpw4=,1
Ktn0jAuACScWsLb7iyT5R8BQK9L25YdyqDGgBGEOKQ0=,1
PjB5bLv/+or4hOCsN7un8lEuzua0x72WPwt/ygp2ZIg=,0
N6HV/CZgFZ221HZhCZalECXkK6pJDjtjlgaywbOp+Qg=,0
HPEYXGpATnr0GD0d+MqdVKYkcFg5tH2rytgb9LUbGWM=,0
Mck6y1TGahEOrXoULzLxiTC5F0UsjgPWLKKtNVauHUo=,0
LLs9pSgYQCDUT3N0tVU7Gcl9fw5JUIgW7D//axl6DyQ=,0
n/N1jiM1oe3lcDlaeDzbhE7TFQ8zMb+4qAb9nRL8LIQ=,0
BtV1SOcvoANNuA/83LWiDNtWTuM+nyz53Ig0j5XdV4c=,0
IZLb0+cLkLjcViqXyn7h6sVncp2oG962xMZq95KfAD8=,0
3/eJRBmUaZotGLkeaJraHiz9mmn6jW2nXRSEMZkx/ak=,0
3ckmnjPzovuQ7i9N476G2LYZ2itH7Sr/aKVztXp4xdE=,0
gNAVvYCuOlqka/4z+4feE6nw1lC68YQ9n8XmMrulEJ4=,1
XiTarxI7ewDXVwmRBw7f+/ThBuguZqh11jF2f/Uv3Ys=,0
6bM6efrcyABbnJTdJo77i1dZZjNTMhQ+094UotDsKUw=,0
XOWLBDOPKbxD2tq3lkjQe+tXsoG6AXeIyjNk9e4ehjM=,0
gzPvrT0hpT8pl+s7LK2IR6ukc+nP4ypmHNNV9eHX/uE=,0
bDgZ97XBIDHGHOY3liDX2ChuKn1oB+v/uyiH4MH1Qew=,0
PqfvEDPfFMpH5T6FsJVTr6I5UPX43h07dl/PLeFGiXk=,0
hcy5fnE2kMEcBC0xdQp+5OKX8EfJ6h8yRWtyK1YL9QM=,0
nTBO+hBCh62YHsAUUxaDpp5GaOg3fyxm/uAWNfBLVaY=,1
VyC8PoCWqhNH5aIYIjoKvLU+9jZ1F5aLCqb6+xPfVN8=,0
vSM+nx3GSzkMPZskXJcjpk7aBwlWorC8m5meg/OXetU=,1
OxrE65wh5IbLqapwWSCmgALFZnvfoTK27b2vBnqshp4=,0
ggtccnG6JCRQ6k3027Juz5Y2QEf5+2T2MaVJwS5A3gk=,0
G5ZUENj72POl6POOiLWd5L9M1IObSTjsq1MkVVeDBx0=,1
eE6c8NmvaaPP8YZm5DrGJOahMew7Rx7fQcxhrNfDYlg=,1
nlh4+2N57r7ASkMF/G3CvKLBVCKODCWMmw/y4ky9oT4=,0
Guh7Bw/AY1IaP+BLkllgXFIC8fBp0P2LtYux3OJgAkI=,0
gqxXZxbTUwwjmWA5Kcl5fsDqguFrTX0BCyQ+Sw8xMb4=,0
5CiihrXtqa6CzdxC4T5Z8BJkVgXjM+LTGQ9koh8J5Dc=,0
pmwFPs1Wn6kqGXCxjNMMTWqC6i6CUdgaavsHckB/r30=,1
Q4v8uB8LBK3Fe+ECJd/nmUTY75oOVa8razMmwa2gwwY=,0
T1I18myHtbXPEHjdPJcR1u+3KNcrmHn2JI3fAqZbuNE=,0
GFtVmPQYEA3eKweVn/mXWg1UCWgU10tBjNnegiMXEuU=,0
Gt35Gejwy9dCUaEvihWQ7DtaLS6pfBj1pPYDeV80mro=,0
7OKhE9OMK2zZR3fpaRFNbTnpmma9xn6VzwW1Vw9oJE0=,0
c2IbQ/21Xgj+ZshiE8aqE7utfeEYOsmDZXiH4OCEN6s=,0
fBMp8h/T8eY0ivPbE4+Ri63IrWaRuK2ZSdF11XYQQn4=,0
dXMKNZ0fdNzO/RDRDN3C1ODjudSHhJIYrgH4MdWtzN0=,0
eAzQJJeCGeq801vWJ1k3udN4Lh0haOSrcB39e2lcNsc=,0
XJLcC3OhHhvEV4LgStjgs+QM4mjSbL6mO3HAomtPhjI=,0
Y0Wj8OEjtGx/1He/8SAr7Y8whpLb9k6blMx6j724ztw=,0
GuIN1ZjA71r45a+3KtFW57LCPed74H0AjwGEeptSZB8=,0
Zfr+ak5sIaLknAblSTPtZZY9mFGflasZxx6qJgktLH4=,0
0Dc7k2x+MUZIso/VMqcSC4a8xLCwGA+t93BwJ6tptQY=,0
bpLmLJYTsCzgXmk02K9SeX0VWbXhGt3lff/XPh6jyJs=,0
PvM56oBTpQ8KRld9MrldQJnHP5tjdqStB1VH1xs1r7U=,0
D3JefwlizcnfPdOwAFFBFd18XDN+bMx42sMt+z+/o6w=,0
jgExCric1t5ANPPt0R5Y9NXKJD2GTwYqSt2LpZ+0UUA=,0
uGye2GevZebAG+gLyac+rcDAyPqszkjaLZSPisCMPX0=,0
39mLU8/cdEg0sGu4dC8WBvfPzKxPRB7Mp64c2UuyYWg=,0
A/37GiyLyIRnl+cUOFHU0Wu+f2gMDiKNJ1EX2VbHnXc=,0
8LsasKzbSabOrrSxI4YpHwurU6PerAZ5oAJoLOoD+EE=,0
fzaodhZ0f+7v+NNrCL/6SwMXRsgzqYm8E/ai8kFrfN0=,0
+oA1SoFvvN4xtW4kV/hcrfYFsC/3ZXtmhh94Q7Wu4lw=,0
oQb/AncHrypTJPMEXbOyb3f0i1Cx3ldqcM+cjzRiMHY=,0
TwFGjCyLnRfpfF0OmOM4/1aoEkfRxH0xcZiWY2aK1mA=,0
x8D0PZ6/xBMHIWiTvT84fnihJNbxsMk+ihdb0BMn0N8=,0
kMlVcTM0kjUFKmIeddTaVbHbdCDTU3GH7SaMgJltMH4=,0
kJF5F17mG8rDG77pJS6K2zdAtrjB9RJxCK9DRizB8vA=,0
DTN5n78iOmDSWTYt4u31MobxBiDMgTnIXFqID4Bz14Y=,0
hkVXFdsIgsQ6QvruKd/DbI6UzRaz/VnL1dVMW3x8aDE=,0
Sz7ED3xc2LgwW2OBlS1fMNn9HnO/oCSCySIU6Jaxjb0=,0
T7dBiIgittE5bAS1+Zv2ekwymV/s9NqWEcrph6n5J0s=,0
zEKPOIq7lHQjSQGgg/yZAoUWkW9mF1fUdaHU3jGj4X0=,0
UNK80RjqzDby0gxkOV/kWCaq4chYeuEgVe7qSIgHNvg=,0
sZ2995MfaVBPQVY7ekLz5yjZ/x5PGorhFUWEyKHLUL8=,0
DXoC0JLG0TcqSPvZ6uqc3HnWyJZtp7ocrY9rD0zuWmk=,0
1PYSxWL837ywqmLfSH8sUF4gzpcyMIXYpMkzi+dX1vM=,0
jCmxDbow4YxzYOnEBSN/cYXXxYBvsNwfoBkGqRdFyis=,0
dB9ptOMOqVoR/FQ5cEm0+ZyeJBjI+tucfxNIA1R7/H0=,0
oOTj4vJSX04JAof/CRdNU6x3eCf8YWFsowH06KMDAMA=,0
FCZfMZTkxvVZwtWWgPzPIxMmIXzzS62Tvtu3P2342/Y=,0
03hodT9tq6zRPOcFO0AahnwHvzlUWabp9fdJ2CD7fMo=,0
tbqPHYzvWKCnQ1Vs9cUzMxtFmQRe+7MCVUYVhG4WOAY=,0
q4BI2bdMOSPGpRBFMFGNdmVTQGSrvyJSB+H7x0xIb4s=,0
bofHF7KAe+jjSyIQgqSEj18k/Sgex2fb7RNuX/LgKDA=,0
ECzInTVKe0Qav0X+S6WCeS3oFYZg/sQbdvMnESvZi0w=,0
cJ+1Le8V2dOBT204XspjPeHdv5tTgeF3b7HfGA11Jcw=,0
L0uq50VGCpDYKWKlff1AdwqB22n7fNdWf1dlQRlkbIE=,0
AjfFLMnVFd3Lv5IzHSiS4u5tKB+JDTJc0ckPiUhpaDw=,1
hvLsI6kzXMF46OcSuDTjQOdVzcnujFFd0vfIuPcMVtA=,1
k883PaMjHFDttK3tjB5r6FZ1JDVxH/4yrw6Ms7MCRB8=,0
VdMQmCkTnTRtE1QhG0OsI9RKjcpHjKAVzYbBVep3Bfo=,0
FS71s8EysJWlGqAbkPE/o316rtF85h6E8MDCmkUcRQc=,0
JQaWf8zQwoVd9X8+gCq/t28PKEzcf30jToJ8k6uCe6Y=,0
DXz0ADEESSzcra4TSaUPSr4G/KJMuCvbo2m/0nxrx7s=,0
BUxreroqIW13CUvyEPVFhSY9ht4152if0/VlxzEOprM=,0
6eqM+N/JMsuMamu0q/6B69H2g2Cg0GmGghXlKebPZ9A=,0
9nWzBzr8lApiIqFOxqRdNbQrZZ3FXMU3WStD+mURvlk=,0
SBx32aUfJG7OnzurGzPfuOwq2qYn/7qX/4R4vJLmTaA=,0
txy70A1UgZ4XfF2QQCJboSHqN+KZ1LGwYKr8ObrMxPY=,0
3ztLHjrsciE9fPg9O7yCN8UQVpJ1g6svEZV8lSpOyY8=,0
TsJ++xU2El5LxmjTe+H0EMi/tjkTN5TOD/0AyTfSyS8=,1
08BgUWeWruX2sTe1aBNgH5LRPthN8cbEwt5g4c4UeAU=,0
8Wm0DPse3ZAWMU5RZzh+0wrNfDf0X9IhPbyVq7NLw4k=,0
HqzBoWwEVBIf4hD+XDKZPCtyncgXyl3Wicdl+8u18ac=,1
gYew8xO1d+5mJSehj0Gw2nbp1Ko6xoQ93o5ANnmRMjM=,0
HWi0XmU7BBNKwxcR7qDTdr76VbulaeN3XD1vlssH3xQ=,0
/6qhg4PVHy+38BaQxTiUPgwk4+x0M1MU6hHLMyH6Z8M=,0
ua/lKSzwh8M9+QDXTpIL7IAl3zjAbJwPiAdVBXvBe+c=,0
15ZQIOTbwcg2MCPOxig21WZEzFRTx/Q3hZfaNfD6eyw=,0
DahdLmnJbQeGrbNHUEbhGYHHvSkZV71Rr5imkU6YoyM=,0
UXc8mSPrAjSjdu254UjTEn7f383mwTK/QcFKXfhHj4Q=,0
L6KUJK5qWN+W/W2fBC0wuJJFOEerritpKO9nl/+CYao=,0
bQa06+7pS4n0mALm90oXveeG4CkS8K2agX3hxZxP60k=,0
Vbal0bHG465xb408fN9XI+3Z8pIOSUUOgslwLZ6CrKs=,0
pN7tYOHsx1HsT8FBKdf81/nV0H34aWyqW/MA8+l1pa8=,0
4B335uy3pssub9/KFF+UMPkLjACcu2hD+Wof2jxZCqE=,0
Xr9Q3bVahvnGwdd2KAGLtXsMmCjCglT77tNqDba0G0g=,0
0tVraea4k855AA0KJJ0ZFBnOhKLt0KaASB8otjYYSjo=,0
/uHkQhXCjdjj1DYJR/QWKq7I+CIyuxeq3jPNJUgiDm0=,0
1/WBWnifyo2Is8TAN6hox9kC6l3SOM3VLW5/KVYc6ZU=,0
t2NNGXAUTNvlEs+f13yyyN/Pyh5LsaVfyAdiKrgvOh0=,1
4aWjRTzAbjQ66JpTjg+qaKMuvfeKVubF5hLwoDNbeeM=,1
l25ZvFt2qNeoolsoHlpLaeY8fzHOH3dKhTw31TSfN8Q=,0
x3KcUIMBeUzKyyKiFkdejge03hv3t5o32AGkOnXl4kI=,1
wqfACmprJRX2OEIqFCnRlrDD+mA5L2dEwF4JoDYiCbU=,0
6UGZKCZqjiJJreIgCkkWhpzw6dms7ItuqVNVgIHuIgM=,0
SyL2iw9OiazYS3BpP7Y8s69HFwi0UOi+PNtWui0koeA=,0
ayyD5DupefOON1SwgNd44Or3lOF6y96+zED4nxNrGGI=,0
nEEWsW5Lmn4n6fEe+934Yx+VwjN29lZ72mlvEIkJS+Y=,0
FAzwMRKTeEjz0abfpQ6zYz19OP7aNvxGIhGPqsp8SDY=,0
