msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
qZnDDM0DTQS4vbNKk31i4jQC0hf4Z0jaIFa+gyJCwaA=,39,30,149,149,1,2016-10-31,2016-11-30,0
tmaO6RZumEUkQzIQFfoi5hhjiJz9iMzNm8IqZJnMmY4=,33,30,149,149,1,2017-01-31,2017-02-28,0
Aam9VnM6DJ67I/+N7r6PkNZlY5J/WtDQWK7ctjCvrd8=,39,30,149,149,1,2017-01-31,2017-03-29,0
bb7fZ/08ueDyv4rWU+ASwvrWoJg/GPuFClwK/jd8ohg=,39,30,149,149,1,2017-01-31,2017-03-02,0
jM6zLjmIJBwX18PgPt9njg/SiuX2pd9u/Ml64euS5XM=,39,30,149,149,1,2016-11-30,2017-01-22,0
vZbJzBJEiHyo4jrcBjTVcUj3bYSPPPF7edzzJlO/h0M=,39,30,149,149,1,2016-11-30,2017-01-25,0
AM75CK6UG1E9Zt/yqfbNBUzXu1dKVMlef6gkBO73XyI=,39,30,149,149,1,2016-12-31,2017-02-19,0
XpDKxlPJYktelYz//dVYamwWmRg0a57tJcl1if0HE8E=,33,30,149,149,1,2016-09-30,2016-10-31,0
ZTm5XYsipXNRQR3xU8MDeSAQbb6xS2xP1znpSK0e4Ro=,39,30,149,149,1,2016-09-30,2016-11-06,0
QurM7gQWFkSqwWnUWDdyiHKdSsj6/DIs7PVa/K3u+6Y=,37,30,149,149,1,2017-02-02,2017-03-03,0
qQSb1MpLF49SoD1mlFPUI9uqnTNnanG/XvfrTRT3Uco=,36,30,180,180,1,2016-09-05,2016-10-04,0
IpDYRofowWtbGE9I2OQPcdre9bpTQ1N5KKjX/6N1LA8=,40,30,149,149,1,2016-09-03,2016-10-02,0
LqBQRHTmyCo4vXOJpKrObIWbRlCMT3C+Ge4IaFmy9BQ=,38,30,149,149,0,2016-12-16,2017-01-15,0
lstl2fCcRgOHWJNaZyBJHme5x7Se9yIzHw5pJPCqUeY=,40,30,149,149,1,2016-11-05,2016-12-04,0
Am+c7Mc6x0mUBowcDlL913nq0fhGkuvwCT2IVRl+Dps=,41,30,129,129,1,2016-11-03,2016-12-03,0
VQBm18fQ4nT3kTVMzkkKpvevhFY2HI/sWIg8+KbNCp0=,40,30,149,149,1,2016-11-13,2016-12-12,1
FaezcbYpSIyW4DkE6x+x3QE/3bLGlYyhduke5OHXsfY=,41,30,149,149,1,2017-01-19,2017-02-20,0
vRj5Xw7zshrXZUOIQXO9J6W0+YEIylVqxoBaag3pdgU=,40,30,149,149,1,2017-01-20,2017-02-21,0
GOMo61+BS1PJdmgXcGKknw802f+Auxx8HBBjxL1eUvY=,40,30,149,149,1,2017-01-03,2017-02-02,0
om43ZUKFr0LEadK1J0vstluBsnpERVz02fr2xDoMRW4=,40,30,149,149,1,2017-01-23,2017-02-22,0
QOS+CY0KR9UzjKgGFIgfCW3AHXUTlQySIGBkvQAcSVY=,36,30,180,180,1,2016-12-29,2017-02-18,0
fis6WinucELv5mc0RijxDmDWL3QVm4IA6nwN2PPjBnE=,37,30,149,149,1,2016-11-10,2016-12-09,0
/3oKBkio8PSN3tuC06bkqsUD3NWlhPpCJMz/Li5in+g=,36,30,180,180,1,2016-11-17,2016-12-17,0
U3S/B8Acx8ax3S9d08UBXqay26II0YdbZvj9yS03wqQ=,38,30,149,149,0,2016-10-27,2016-11-26,0
bnYBWbjgZDmsT/naofi/TAnroWisNRxiFCKd35GXn+Q=,40,30,149,149,1,2016-12-04,2017-01-03,0
OXsyK9g4SGxG2t0c4bpdNZl9ELsxq56O20CU/SEKXcw=,29,30,180,180,1,2016-12-10,2017-01-13,0
N5GhmxZE6t30FlGAyKKWUoO4Xdw9KNmLPWeUsssFHw4=,38,30,149,149,0,2016-09-17,2016-10-23,0
mZ7iElaI2q3ZLVlpfRgG1rHjRhp5+w16hTKwOL6ja5Y=,36,30,180,180,0,2017-02-14,2017-03-16,0
cuVYMAOmGJVLLLjX74CGw0sbEVGKFiLe14nqXYPvqw0=,41,30,149,149,1,2017-02-16,2017-03-16,0
XwgmCv4OkuOzvTCWvmE9Nqm1R0b3dGKsU3CBtLvptQQ=,41,30,149,149,1,2016-11-02,2016-12-03,0
r7dtVHp28B6f1Z/c/dejM5ggV/qJP7A2cnVxA8IeHnY=,36,30,180,180,0,2017-02-25,2017-03-29,0
8ABdEvHADxcbFn345UT3fMbSRwQyVHGa6FsEqkKvgks=,38,30,149,149,0,2017-02-18,2017-03-20,0
yg60JRTPlod5PMWQDS/WL7CRYiw/ptClHH5HF2t1RQw=,30,30,100,100,1,2016-11-05,2016-12-04,0
LXUKqtvrevskWahK9NK1R11Ng5DZtzddoW4aIP4I+QA=,35,7,0,0,0,2016-11-04,2016-11-11,0
U77cDpeIEMhT6UARrliJ/sdgzA0tGTnZsTmdzhzjP5c=,41,30,99,99,1,2016-10-12,2016-11-12,0
yDMQje5ZABKTZwGZDt76IhfCoplTWb5KVN5Nu2+rELQ=,33,30,149,149,1,2016-10-31,2016-11-30,0
OwYls9fAiSD7QHL78z6HOiKM5Hj7REmSaFBXpb9j3Rs=,33,30,149,149,1,2016-10-31,2016-11-30,0
libQBD6kjyvpzfx9aspMtzLxuHveF5dtK/W2k0Ide9o=,33,30,149,149,1,2016-10-31,2016-11-30,0
pN7tZR0fOy+26asCT5pLQpnWZbSD5HCSFS29+AQdvNo=,39,30,149,149,1,2016-10-31,2016-12-30,0
ONcLudWyrrKt1N1x86aP+7Fvx5t+C2MA7K747iznYaM=,38,30,149,149,0,2017-02-01,2017-03-03,0
97kCuDQxOq46kyJhrQXM28YyRpfJpku0mZ4ncuMafKU=,39,30,149,149,1,2016-11-30,2017-01-23,0
7GuVBYT51AyvrzgjBBBi2kfHNhr2tg2Jc7gHclPCb34=,34,30,149,149,1,2016-09-30,2016-10-31,0
xJGkWXKm7STrN9bhNbmYdi5Oz2/w4HxsiXOOZRjwFGo=,33,30,149,149,1,2016-09-30,2016-10-31,0
jxDmgA/BWW404j6wAwJoitisPEClbNpFbyYj2ItCqq8=,31,30,149,149,1,2016-09-30,2016-10-31,0
j10KfdyyzeG4WK+qMk2iSxGf4uc4W66lQ+vrsKK9xrE=,39,30,149,149,1,2016-09-30,2016-11-17,0
ToEXvGz3AbqFXDQHUX8ci4H8JE8k07YqQo1odz7cxaA=,41,30,149,149,1,2016-10-16,2016-11-17,0
a9+K1x8V0xcyY9TJMrSO3Vz2GWF/mIL931oGnvzpY7M=,41,30,149,149,1,2016-09-04,2016-10-04,0
3PTAsgo/WFWHiJl9TKEAZRDDyZjDnourlEInkm0Cb/U=,36,30,180,180,0,2017-01-25,2017-02-24,0
jV9CEwLpqR8FDh89GRCVivi+8aEH/S+LqUjos4OG0Hw=,36,30,180,180,0,2016-12-09,2017-01-08,0
UykE2I6DKhdI/lMM3L74nhIn7uPwJB2kFHid3BjuyHI=,36,30,180,180,1,2017-01-15,2017-02-14,0
52MsoER9fv/XX/VfxkD7rNJnuPdOygyayIQdYIs+/Wc=,41,30,129,129,1,2016-10-04,2016-11-05,0
DIeK43ET5Y0VIEXONJwsvtRtiSO7tsM+U8ZEGWGmHzY=,40,30,149,149,1,2017-02-17,2017-03-16,0
vEsZFgFngpSVKIkIg3cA4VOYzXcPoPphnqEq6gz5VFU=,38,30,149,149,0,2016-12-18,2017-01-17,0
OTnAeIYBdbbYHYm9iQVHhI2DYXlsqnpWGL+fqbdpb/k=,38,30,149,149,0,2017-02-07,2017-03-09,0
k3ZOCJxx71TFYkHJOKYgKM5g6uBZnUiBi1lESyDtd6g=,36,30,180,180,0,2016-12-10,2017-01-09,0
dd/hw8zqHdefOVHSQgrhpD66QMIYatrMyNQW9l/7EFk=,40,30,149,149,1,2017-01-27,2017-02-26,0
o0MNbYNOURneI94a21yaFB31xsl8CEbzzlGSXeEShPc=,37,30,149,149,1,2016-09-15,2016-10-14,0
BVdANsiSXASZlPP0XaUBdXoNpP+15mQ1Kf5kcSEqhbg=,40,30,149,149,1,2016-11-24,2016-12-23,0
sHedrJ19xOAPEob5o9MAP0aKtpaRtgFcbUZH9yqBxg0=,37,30,149,149,1,2017-02-16,2017-03-15,0
2EIRjy687xCBk2ha5sAzH9nznxUzOTx2TrNX4fGkG8k=,40,30,149,149,1,2017-01-19,2017-02-20,0
MZJWlROA3rf9EwbeywUKw9ziz7RdN/BI2l1Lua0BuEQ=,38,110,447,447,0,2016-11-08,2017-03-05,0
8XHpeZgpb/s5FTdvbxPynnDFLP4hYc1N99Br5UE3LiY=,37,30,149,149,1,2016-11-06,2016-12-12,0
7Bysa9Luk8LwfYMM+ZV6QQUT0Qn9z/gO1kmVI948kNU=,36,30,180,180,0,2016-11-12,2016-12-12,0
ZsdVakBfyeUZYSxGhKJdV59InVLsm3WTw4zcWhv97J0=,41,30,149,149,1,2016-10-22,2016-11-23,0
heiAbcqDXxCp3CVeVZT311GNq2mVc9KjMwzJaD6FXb8=,41,30,99,99,1,2016-12-04,2017-01-04,0
xxu+7xKSFy4N6D0rOFsUNNPIAs3sixDqAyZOmTBSKmk=,40,30,149,149,1,2017-01-22,2017-02-22,0
3ufNItWicY/e+VP2ry7rH0NcuakzDr5GGEOSSNraI4E=,37,30,149,149,1,2016-10-02,2016-11-09,0
gKZmvzJ36Q2F37+xhTmTHmNU1IQPc7tpTD6N/rPTNT8=,37,30,149,149,1,2016-11-16,2016-12-15,0
wFM2aD2g/yCM1Dvva+S2Wk5sbGvn1IPhcQ78dQY+gJA=,40,30,149,149,1,2016-12-23,2017-02-01,0
/40WrngB+Ct1gCBZXYI+6F1cPXRH6g8NrZyol/10Sag=,36,30,180,180,1,2016-12-11,2017-01-10,0
SHlADrloNx/jVEUWFwSI9trCNvwv2hE/r9O3TQEaBU0=,37,30,149,149,1,2017-02-25,2017-03-24,0
YqJwcivbZVdPIFHmERiuWfsmekLChcqzos+NA37+sN0=,36,30,180,180,1,2017-02-28,2017-03-27,0
wPfUUWEfORaKRBWYSpO2+j6m0nsciJTeeRSd0mzNT4s=,34,30,149,149,1,2016-10-31,2016-11-30,0
h87FMuszVs/hYd+vVQnomidXqcO30tLu/16NisCOKX4=,39,30,149,149,1,2017-01-31,2017-03-24,0
CNCgiUqQHsjexPfhHgmvmA9bondJVfLY1RWidwPQXyM=,39,30,149,149,1,2017-01-31,2017-03-14,0
IEGjk6XQ6Xhn8vDFQhse0cF+sH4WK/rIqWr6Qrcq1sI=,37,30,149,149,1,2017-02-01,2017-02-28,0
7Cs3apQ8jCPMYaSAnGseNSY37Rr6uPQFf3ALjiSuMeI=,40,30,149,149,1,2016-09-01,2016-10-06,0
up3HAmTmXo+snnrem8A5vc71Aso256LO2QfvnAZD9iU=,31,30,149,149,1,2016-11-30,2016-12-31,0
j0PQhD9XCGkeKBctJu/HyPkhH7vFIkp/mc9KQOn6tRM=,34,30,149,149,1,2016-12-31,2017-01-31,0
Lc3Vjuc6x1z9ogvx9ZVdY+iAiQLhB2XRTlHmCgaBOf4=,23,30,149,99,1,2016-12-31,2017-01-31,0
pnS44jIe4g9fMhfsOTjnAUeOsu9DvkNxXnmTf1WHfYI=,29,30,180,180,1,2017-02-03,2017-03-03,0
zqxVeQ7Yv/rjZQTONl+DjqkKdK+nyPCJQS0zv2MEMJc=,30,30,149,149,1,2016-10-17,2016-11-17,0
PHV2VXAtgGK2ma5XptvG5e8aVEGp08WBgUBYuTmRX4w=,37,30,149,149,1,2016-09-06,2016-10-05,0
RHBlrVYhKvSeAAeXt6wbvkUHRVEEtqSaBn/yDrPwHJg=,41,30,99,99,1,2017-02-18,2017-03-19,0
i+1dOGnlt+FC/A2tfV3ypQTVA+MpaHyLWs7ZyQPtt4k=,36,30,180,180,1,2017-02-19,2017-03-18,0
Gu+Zy0hCfI6k1+V6DkYjiZ2bRGHVerpqt7Sn217eEvs=,38,30,149,149,0,2016-10-03,2016-11-02,0
4UkUp2OKn/2UCaD6QLgFuR2Apf/Fn9BJ7TKjXSE0OwQ=,41,30,129,129,1,2016-10-15,2016-11-16,0
fcNEWAgtpEwkRLWdjB/axHVwRQ16yByKaLiBk4XnysU=,37,30,149,149,1,2016-10-09,2016-11-09,0
mhMQkv23lDhvf2rSlnFdzSyJOHYew3BnOoQLRIIRnaU=,40,30,149,149,1,2017-02-14,2017-03-16,0
cawcWYEAdgkQXh3IYzrB4smm3VH8kXNVCMCKygrB2YU=,41,30,149,149,1,2017-02-15,2017-03-15,0
3mTVWvJwsHiO71dXgGUyRimWlwsaepJbJgPE7R87CeA=,41,30,99,99,1,2017-02-15,2017-03-15,0
oHdKT+foIRKd0SEJvpD9+ct6KBHAufP0aKXylkJS++E=,41,30,149,149,1,2016-12-24,2017-01-24,0
YIPNux1VfnBUBivmsnarcjq23+AglYnwqbT2nLB3pU8=,41,30,149,149,1,2016-11-22,2016-12-23,0
CyYcGqeRBHIXxPqNSA4WjAqGIohHydNPT+NV8hgiAG4=,36,30,180,180,1,2017-02-26,2017-03-25,0
ejN7U8LYl4Pk6cLxoUmDIPFdvN56OaNPHS/3laZee8A=,34,30,149,149,1,2017-02-28,2017-03-31,0
6StX5eiqrn7NtER3S8YMwhMNvw4ovMcFimwXgT+jXp4=,33,30,149,149,1,2016-10-31,2016-11-30,0
TGHnRa+CJj8apUQStM8dNGBLYF20Tq3wPdltLTgCzxU=,34,30,149,149,1,2016-10-31,2016-11-30,0
nIyc9QQc40jclMUcc7YUMTTggoEldq0dfnLbh4AmeJ8=,33,30,149,149,1,2016-10-31,2016-11-30,0
Yq01jVIje90atIkaZKGPqRtS47FHcblOX/bVsDEdq2c=,39,30,149,149,1,2016-10-31,2016-12-04,0
Fr/K9XUzlVmlu6mtGmkceI8Qe14mNGdaTwBihiIrwZo=,40,30,149,149,1,2016-11-01,2016-12-06,0
mJ7mR83beSu7OMScFST1a+n6D8yteoTkOKTYEbBvnRw=,34,30,149,149,1,2017-01-31,2017-02-28,0
ipEdaFhMjkDtH3fJQ4TYMTBP7JkVolCYAshVvYKC+RI=,31,30,149,149,1,2017-01-31,2017-02-28,0
DO2Vbpf7B0Mukk9eIyf10vRF0RHrHexixM8J0iJX0p8=,33,30,149,149,1,2017-01-31,2017-02-28,0
8CXboujVV86h3wDPPgGTGQ6myfl1oI7QfHxrrNgoMpA=,34,30,149,149,1,2016-11-30,2016-12-31,0
2x2fL3jtZVmISB23Ccksi+NwJqQm39ngPnx5cWupFHw=,34,30,149,149,1,2016-12-31,2017-01-31,0
hK24KcPbLGoIcLqEnrhMDiut8EFFUfseOurw9jZhwFQ=,39,30,149,149,1,2016-12-31,2017-02-17,0
q1e4tY9xsmYawp3zh3/FjGmZwm4NwY8NdidirRAN2kg=,34,30,149,149,1,2016-09-30,2016-10-31,0
Rd/MwhMMyQuz1fl+45CKmzmgp+YhMUIXMloFPaweR+g=,31,30,149,149,1,2016-09-30,2016-10-31,0
/TqHySMockJNlkO2tNYeQnK362+VeGpUoULkUU8WoNY=,39,30,149,149,1,2016-09-30,2016-11-12,0
LU48C2rckHHd4Hcw+stVhKTRUu44FzxRmtYr4dsPAUE=,40,30,149,149,1,2016-09-07,2016-10-06,0
3pQREn9hBEOscb6mTXe5+MEi774ew9at8R4UGUr3gdg=,41,30,99,99,1,2016-12-08,2017-01-09,0
YuKI/NXf1HTQfHrzcP7ZPPIVmI5JqTieoRaQUMpoB5s=,40,30,149,149,1,2016-11-04,2016-12-03,0
KywqDC2HmQk8Fb0mTpfhXd1rVq7zowe9/jqwm1gLhk4=,41,30,99,99,1,2016-10-27,2016-11-27,0
B7gHfTJSA7pChlGXHNUaP7DPi2Uy+ht+smOqYKnTDlc=,41,30,99,99,1,2017-01-10,2017-02-10,0
73xL1fg+M8ZRglkfZKuYwKx+cZRFOPaox440Eg9b4os=,40,30,149,149,1,2016-09-12,2016-10-11,0
PR9NkDUA0O/wUPrXP6wATet7667EkmAI1IbXuMC2vPM=,37,30,149,149,1,2016-10-13,2016-11-12,0
Id+IlDA6+v/edLsVScZ4e36sy4M3ZP5P/IKqNWQlSFE=,39,30,149,149,1,2016-11-08,2016-12-07,0
MWai0gjwpd0IHWmTo/qu0u3p3hOH4Npr34wzOdR5p1M=,40,30,149,149,1,2016-11-18,2016-12-17,0
hrmbdSxCWjrsM7qh24pBVtgjOhzLpebLuzgE1U0fpmw=,29,30,180,180,0,2016-11-18,2016-12-18,0
SoCmUg1Nmk9Kuk53a15LAvLjXrlX90goPobIPztpwyQ=,40,30,149,149,1,2017-02-07,2017-03-12,0
07U7lWn/mOBsZD88rX5Gq32UVc9S+KukOEMK0RcAt9Q=,40,30,149,149,1,2016-12-10,2017-01-09,0
vk9/x/VPpGJdR1pm2H4aCGIhKIjWmnf3fPTzdnm9NiQ=,40,30,149,149,1,2016-12-06,2017-01-05,1
tikvQTkV1eYHB5bdFuZjVhajco7JJ1c6mBHggsZIGRg=,38,30,149,149,0,2017-01-30,2017-03-01,0
20CyZ7PZDtgwRPyTnyfXjUXd5RhwvVEy09MvEoNS+Io=,38,30,149,149,0,2017-01-10,2017-02-09,0
M2wWVvQ4M0W1G+SMQ+WDQRIVev0zA4YcM3X08/H6B20=,40,30,149,149,1,2016-10-19,2016-10-18,1
bSkFBzBGqVT6OSnrNd7rK5NFDQE/IJjlNUeD6S7Wvhw=,36,30,180,180,1,2016-09-14,2016-10-13,0
UEvO4T58nvLhBTJZmdMHqWTdKOB/K+gnsiHg13Jr/WM=,29,30,180,180,0,2017-02-25,2017-03-27,0
sOvhyaMyGIGU0bOv8/1sNBBQ58ORJzr5EDWjrP9/o4U=,34,30,149,149,1,2017-02-28,2017-03-31,0
8MXg1UZWyK1lk9kWYxaXCcioPpKaoGpX4l0vBgMWBX8=,34,30,149,149,1,2016-10-31,2016-11-30,0
EFaWCMMisHS+aqY6UCeAJTWjfR+NijrF2zYfyJC+dUI=,34,30,149,149,1,2016-10-31,2016-11-30,0
uC4/hcbB9eTe2EPLZDvnRmWxhEFv2CfwP5qRhL6qFVE=,33,30,149,149,1,2016-10-31,2016-11-30,0
hgzEQFM2E4oPWdBFh/zo8SeuYyKc9m11xv4f4TpIosE=,39,30,149,149,1,2017-01-31,2017-03-18,0
c8hdnQz3FckLvVmurhGNkEpmccMo+J39oi5P+YRGheg=,40,30,149,149,1,2016-09-01,2016-09-30,0
c/ZFW3HtCjyFK0yFOKSa5OeMRV9Yu+8+E+Ze55TOw14=,31,30,149,149,1,2016-11-30,2016-12-31,0
vNceDwKOb6hDtKESncONDfkn77DRL4Q8qnk7gWkLAmk=,39,30,149,149,1,2016-11-30,2017-01-19,0
3QoAf/C28sAO1rhtYgF4t26cEo7RnRt1F3TQHPPKqm8=,40,30,149,149,1,2016-12-01,2017-01-06,0
u57U/p8G0qxJlfrwyQ8bvmMd7UUXWqsaweOJQSNfV/g=,34,30,149,149,1,2016-12-31,2017-01-31,0
YBwpn/le6FlYKbDHWn/xfojSSZSnr9y24HLKbr/eZOE=,34,30,149,149,1,2016-09-30,2016-10-31,0
e7+Ao7a/cT7V9xGVkOh4L1WNzOXhGmHY1FsZ+W3oiNU=,40,30,149,149,1,2017-02-04,2017-03-03,0
fWHSyKZZLoAuCcnX6DYqnh270SwRDb/CpJp3g8fFSqg=,38,30,149,149,0,2017-02-08,2017-03-10,0
UJpvra4piAs2ugKne++HkjPAhDVOYwfe0b3cXO/hWGU=,36,30,180,180,1,2016-12-26,2017-01-25,0
WSpuakU55VeaKBc/2doz2UM9dFw4FKth88is+4+AdgM=,41,30,149,149,1,2016-10-09,2016-11-10,0
AobpRy/WOb4UMobu1hzSwd+Fb06pvIX8bOIbQBRjmps=,41,30,99,99,1,2016-09-01,2016-10-25,0
8igYrOZYrytxzsLqWgcgB23tkbHw5tAX8/+sqGViNF8=,41,30,149,149,1,2016-09-26,2016-10-26,0
e/GCNUM7ts0rRgscxtfrmZ7E81vaxjBq2cxtA+6Brjk=,36,30,180,180,0,2017-02-20,2017-03-22,0
bcz1n2RYengMZkjDyUblZKI6wmEhB0F4eGPKvfg9biE=,35,7,0,0,0,2016-11-22,2016-11-29,0
sd0j8WqtqYgVly3oxc5SRu4hChDzVA5iQzl6N3V0nIU=,41,30,99,99,1,2017-01-11,2017-02-11,0
cFV9nj+eVyxAgV6tU16ITB7zBEWVpLHrOziOmwuh2yI=,41,30,149,149,1,2017-02-14,2017-03-15,0
FW0Bp2lZXP7RdbdUpROy9Mv/v0GfpDYGG+y/shGJqVM=,40,30,149,149,1,2017-01-23,2017-02-22,0
hFq6b18n54HAmUTl5uoP35S5RvQJjaJes2pdDdN7u20=,36,30,180,180,1,2017-02-21,2017-03-20,0
/MLbyANCDwpsP2TuLiXUislLcQmGtMDchWk1HcDPMi0=,29,30,180,180,0,2016-09-20,2016-10-20,0
DEKnFsj7j9LcMon5ObVKQW9O/87mgsAG804/SGCCB00=,36,30,180,180,0,2016-10-31,2016-11-30,0
DmwVTXGk/f/2XLLzKd4yvXfRaDOx24F+/X/BgYpyN7g=,39,30,149,149,1,2016-10-31,2017-01-10,0
RvkOTYCRXMCU9dfN92WxkghipcvzXzrkc2Sh+GXXC/s=,41,30,99,99,1,2016-11-30,2016-12-31,0
GKJEGnpQIWPKcP+xP1XgUsPno8Z42Lc1cTMtJU++ALs=,39,30,149,149,1,2016-11-30,2017-01-25,0
RReoI+7iajH7xqXrtNC83XG/U1c3cvpK8pfgdTs+zRE=,39,30,149,149,1,2016-12-31,2017-02-24,0
ca2JJJ+ROzPzwzNevJffw8u51HiK6rmxAkwzWsIRLrw=,39,30,149,149,1,2016-09-30,2016-11-28,0
8FSrYKNuK8ulYgMN9sTiZt+s7KO370BDCEM3gUy8jpA=,37,30,149,149,1,2016-09-07,2016-10-06,0
+0tYXxDRGiUvZZ+b6/2EwrIdseS442hkAy/Uzwtunmc=,28,30,150,150,0,2016-12-09,2017-01-08,0
oE3RJpmxiWLoxZpMZNGdWA/MGQEGZ3XD7qsRHoj7K58=,30,30,149,149,1,2016-12-13,2017-01-12,0
i1Gd22EbaImfghrQainTr3kBfStxxWBLIy5R5BAvkAI=,41,30,129,129,1,2016-12-13,2017-01-12,0
lMnXo9SasXt52f3BeAFwNgV6ife1uTPPCzsKrteKDb4=,41,30,149,149,1,2016-12-23,2017-01-23,0
ROMtOiNWT04WgBWsUBNGYkG8jIveEUk04k3HP+4gra4=,40,30,149,149,1,2016-12-24,2017-01-30,0
PDv6NMpjM59U8zQp6NBGKfl94E56iEMJFYIBGN7aqbE=,40,30,149,149,1,2016-10-07,2016-11-14,0
L/n8vFY0Jb6Pjh6RbL7SgujPHjj/XypKA6CxYMCOA5w=,41,30,99,99,1,2016-11-04,2016-12-04,0
m0C2Mpt29jCTK/FKILbb11I90MDL8F+XhaQevsinPVc=,41,30,99,99,1,2016-10-27,2016-11-27,0
B3FW1mzPTcN4uWfWufnki0isc3FZhRdsVHMOeZ+LQVU=,30,30,129,129,1,2016-11-19,2016-12-18,0
sBAWHgRKROSKhPRbwzjmf9g9R7NoVVRvs8Hjvlyz5dw=,40,30,149,149,1,2016-12-17,2017-01-16,0
m6M17PGZ0vkGHGHGjwoIlDaT19jmnDgCjwqttRSl35M=,38,30,149,149,0,2017-01-11,2017-02-12,0
xxHgBLae3w5zCO3yMPe+4QSPwtNkfgj6kKzE70Q6jdY=,41,30,149,149,1,2017-01-15,2017-02-15,0
hIckvBrZd1yMBRygp3mT3zQnCpSMYp8Z6iMQ9C2C9/c=,41,30,99,99,1,2017-01-21,2017-02-21,0
TLzz5lQ1ujEkY6B0QDOtl3l7w5RTNO89keZB3DCElZQ=,38,30,149,149,0,2016-09-21,2016-10-21,0
8WNktYsNj8d6pfFoan879QXPecNim8DzhG8rBxrArBk=,36,30,180,180,1,2017-02-27,2017-03-26,0
ER6ChIjt9QGwpAkcNKFY7Q7JFdlLe402NjM/6CmxMTU=,41,30,99,99,1,2016-11-08,2016-12-08,0
mcoBj+fvYBdOdg16+J8lmqQfH5jWiKtRSOJAMl71g6I=,41,30,99,99,1,2016-10-23,2016-11-23,0
0eqiDqlucZSxsA3FbpXzYvGrTJkyixVge0DRxWaTdT4=,37,30,149,149,1,2016-12-20,2017-01-20,0
zWlvTC34G6lL1SMabufeVUyy2Kgn/PryaTMcxdX9K4E=,40,30,149,149,1,2017-02-28,2017-03-30,0
3tv2JYV1IGcuRtuAyS5Z4yDYw1LcDBA9cbXa6W/srMk=,38,30,149,149,0,2016-10-16,2016-11-15,0
O0FVJ4EB5QMaTWZQxvSoe6xdPt2ujNyKZgUxBiPLfK0=,40,30,149,149,1,2016-09-15,2016-10-14,0
R1w9Pxnva7Henn7qOxrff7f/CUZQ7iHrWZ/KHWESrJg=,41,30,149,149,1,2016-09-16,2016-10-17,0
p1NLXKGV69ZAAZXCddNEga2+3Q6kZtsyQ6nD4DYtrIs=,41,30,149,149,1,2016-09-16,2016-10-16,0
PfevQF3x+zqoc8Ot4yqm3WmUFzvaRAYNngY7eVD5ht0=,41,30,149,149,1,2016-09-26,2016-10-26,0
AJKDlTPVFrAqpPzyult5MUBpFkxAIiksn7nr4iDPBQw=,41,30,149,149,1,2017-02-13,2017-03-13,0
TwcKcI53n4dtQnxlp3QFIzpsapxY9slKCPKRsRzKswM=,30,30,100,100,1,2016-12-06,2017-01-05,0
j+GA9oK4SIPX70aon8WqrbtnZ8REZrGZfG7TSDSRetY=,38,30,149,149,0,2017-02-18,2017-03-20,0
77MECuq1WrTCq8WBAS6hc3okZcav+FdeAiiHXnsFeXI=,36,30,180,180,1,2016-09-16,2016-10-15,0
YwluZbAnDZ/+tWfmNA0kV0PfUgADtfj0e/m0nGehoKM=,34,30,149,149,1,2017-02-28,2017-03-31,0
tiiyRSyamDtGuAr2QjXkG2cJPlnv5FqiFSBPm3kK7mA=,34,30,149,149,1,2016-10-31,2016-11-30,0
9O2TPWQUPsaefaaXtd3sN/sTiJEM6evw4o7ipLA2HgE=,39,30,149,149,1,2016-10-31,2016-12-10,0
uY1+L3hPjKvO0tQueM4Gsns9KwHGC9gvBVrMJW355M0=,33,30,149,149,1,2017-01-31,2017-02-28,0
XMcrbreMnG7aBzNrGGpX9JOReSWU/ZPPnkfhgAqF66M=,34,30,149,149,1,2016-11-30,2016-12-31,0
c9sFBUmdNRWDXmGr3OAO8hG1ghV4aTc+pZIGQekk2v8=,39,30,149,149,1,2016-11-30,2017-01-02,0
YLOFar+Kzno0VIKKU5g8DS3Zx6DRx5p+h1eqt3PC86c=,39,30,149,149,1,2016-12-31,2017-02-19,0
mn9Qfx+uT27csyV2NeYGuUuuXENX+1Za7hojlDSS5I0=,33,30,149,149,1,2016-09-30,2016-10-31,0
IiI3XqQ/g5/YB7ulfasaqjSB0VKLlEwED9lz5zvjhj0=,39,30,149,149,1,2016-09-30,2016-11-22,0
ba5+dsStx8CTHXnuCxnKrfD/60BOVKOnWvAvQMkK2ws=,39,30,149,149,1,2016-09-30,2016-11-02,0
WpNYkxBkyXveEDw+Ce1uo5la2y6tw/RBqw4XFhQqVaE=,39,30,149,149,1,2016-09-30,2016-11-27,0
59r2mzNs2IKsB/7HSgRn2605uXnB9yN88rx1BjU+9NI=,38,30,149,149,0,2017-02-04,2017-03-06,0
12J6yxU6hHC+sgnkL4FyLs3H5/VsLtDr7yqR9brn6f8=,36,30,180,180,1,2017-02-03,2017-03-02,0
iK9cI1ae45uk81MK/pZpsce9IMaQG+19tlyF0/mA0Kg=,37,30,149,149,1,2016-12-09,2017-01-08,0
B3pm7I5TsFAN6BS6VpBfLBQByrqwEXbXgUhgrJnFJ58=,40,30,149,149,1,2016-12-09,2017-01-15,0
Yqh6tMZ3drxXSSx6Q4vkfKd3FuyjW98/4l27nAer9bY=,40,30,149,149,1,2016-10-10,2016-11-09,0
