msno,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
9NJGvmJpOFGlUjxQNG6/BkornziL3MIYn1Wl33OBUA0=,1005.0,272.0,224.0,195.0,3141.0,3937.0,834522.816
6An5DA+epqd6BrP/fl8kO/Z8zGquNPcnTQLF3YeGB6k=,51.0,56.0,37.0,68.0,7038.0,5349.0,1662681.269
JXD5O3G+vcEK8HDaUxUdXfqXKA/vq03dHSCPAMxfBtg=,97.0,9.0,5.0,5.0,157.0,258.0,39673.926999999996
GMImacpdT5b8nQ+pUwWzrUJt2CwVojHorRi7IcSUAmk=,2761.0,715.0,646.0,1045.0,6146.0,7033.0,1862237.2
q1jBBKV0PSvf1iFf2HgNg9Gn6+VcVMmv/IHxI/R4RcI=,132.0,25.0,16.0,16.0,204.0,275.0,53810.155
Hm7yptGn0NjPM5YSoO+2lg027tqEDsfYevVpuqPu7hc=,2708.0,459.0,345.0,414.0,5443.0,6814.0,1429466.792
hnj+SUFHoweLlmzdav/q7C5QqZhS4urLMsdq8QFzRHk=,198.0,306.0,105.0,36.0,2469.0,2875.0,638828.91
oyIGD0C9Pz5RA7PhoIY01ATVALVBiPkUCpKNufgt29U=,1504.0,256.0,156.0,122.0,5604.0,6371.0,1430780.766
MaTyv710DQVNbDT1IPoyflMbR4neLlK0eNKqr5iJFZo=,1469.0,175.0,116.0,135.0,3728.0,4654.0,940382.045
KR7iF3pi87/cpANDp8ts7jvTOp9bgcS9J99ZzGNGmXk=,393.0,128.0,109.0,132.0,1879.0,2032.0,535681.479
AfSrqEbtraEHa9hvC/SOAgarl/JPZy3YyOGX9d9GudU=,471.0,111.0,59.0,71.0,2561.0,2731.0,654464.464
2DdgK+c/As8zkzR6X271R6ZNYvONrSxTf44rrtbRvs0=,727.0,278.0,126.0,146.0,1784.0,2604.0,542196.57
wD5RpgL0koUt2pK6EAx97If5fbmFFccfceH6ekUS/Ys=,48.0,10.0,9.0,3.0,1286.0,1300.0,337482.641
dPIKeZKH8Iwwm9wROGz2hXwXOch5x3jwA+CDo/cyiw8=,90.0,37.0,20.0,9.0,764.0,818.0,190453.098
YfEf48bh5p37GAaXG/WBFYrk1uDIV/RcrEEX0zm/MZk=,549.0,74.0,41.0,78.0,917.0,1467.0,250232.16999999998
CxyVnh6F9YhOLKOJQXpuvrstilCkva4WwTor6Xv+l4M=,1974.0,357.0,233.0,276.0,1117.0,3516.0,385703.626
i2lAm6V1N6xYIJPUnqJ8097V0SlkrwD6HkhImELk31A=,2148.0,444.0,272.0,269.0,5493.0,7895.0,1523345.033
C0Onq06usdmXQ0dk9ekWkqMUpvMKLpPlAOnZZijymKE=,444.0,194.0,90.0,87.0,3785.0,4074.0,1013121.389
AthTm95U39YOWhW5lp22NO6FfB8ssfj9qMw996hICxs=,108.0,36.0,32.0,27.0,931.0,443.0,265140.24
7e8xmeHY85GhBL1hsbIQI7xPxyuKXWrR2+qR4qvCJfE=,1979.0,228.0,179.0,226.0,4479.0,5668.0,1140122.334
+3QrouiThJk1xiq2PldATemr1Zh50QjmVHtTU1zVcEk=,145.0,25.0,30.0,33.0,5620.0,4892.0,1401726.705
70Qg6vp4RnPbKy0fkvHkg6W7kgjtgqcsNDoL6dJ71hU=,252.0,81.0,66.0,41.0,1976.0,1851.0,495342.766
eyVDfb0iaHIldegYc4Z7VScSxm/NZtmFc0e23wrIHj0=,455.0,114.0,78.0,104.0,807.0,1335.0,272422.782
du2hGwKYB/F7SIUnSilU9e3DX6N3s1QB2biFnCDNIXE=,652.0,235.0,142.0,158.0,4555.0,4313.0,1167203.287
oYX0yQJXjKH6wtKiemhqvOg97L4ir3tpRFXqy/jp2+g=,627.0,265.0,155.0,120.0,12509.0,10107.0,3137006.326
9Vr3f0mkRbCl9RQWRTypIqhqR3Re7fvdUmTRAhiCnzQ=,88.0,32.0,29.0,18.0,407.0,525.0,114165.952
Xd5zDXe8l1eknHDE5NH6j8IkWXDG8bJ+xtQNpxS85yQ=,344.0,78.0,28.0,45.0,1038.0,1335.0,270361.449
8cw8DJvn10/hX/2giPCYhhx0MWqgmwUjf7Fs0/5DCKw=,221.0,36.0,28.0,38.0,956.0,978.0,246538.006
nZ0PMBWINxwDlyflJOjryD9r8YmtuXXjkr62QJv1s/Q=,2002.0,479.0,492.0,375.0,14397.0,9762.0,3516133.947
QC7Vw9wdSkTmIqUvxGURyy/5yU2imqKlJKQICUvG4TM=,492.0,227.0,118.0,51.0,1163.0,1753.0,340900.54099999997
sRT550rc5OiSQ24OyFMbl3lj2i/RILfQ0NvBtJ3K/bI=,1732.0,482.0,363.0,358.0,7436.0,5293.0,1890741.214
IOYagtdr0CEK4jyvpodcM26nR5mZpS7BGYF7F2+dm/E=,180.0,46.0,26.0,45.0,1843.0,1790.0,489648.701
T08dIBgPfXpWFOUNXya25upe60oeN/dxhK7VbQeWqis=,63.0,32.0,20.0,38.0,1443.0,1456.0,367077.285
gGsXm3fvL6SIUHJTIzmvZ3ovj/BH7zoppJlomb9buRY=,791.0,378.0,176.0,136.0,6452.0,6876.0,1672466.988
2/VuGKHdh0akyWnPveJL7h0Amv5fa4FBYHn90VGyMyU=,235.0,74.0,68.0,80.0,4469.0,3386.0,1085143.409
le8o9Jj/5dut7L6e7SgWVjBBGOh8RZDYx5/x198ilHA=,6243.0,641.0,516.0,567.0,10407.0,15430.0,2762453.482
8idV+2ribZS0VFgVTMqn6ioDSFmCiZhjQf83B97qeN4=,35.0,3.0,6.0,8.0,155.0,125.0,44903.657
usHdf84gmKv9HMnW1tdflnA0RJZw32BNcEw17o62/5E=,1919.0,257.0,207.0,349.0,4781.0,6063.0,1279968.666
Ek1qKVBXxE9ugRkR0BUC+z76dPRZQK+fEIkzc0Aeiug=,132.0,47.0,33.0,47.0,1150.0,1154.0,298070.962
gmMO959UpjPkFGVKhtnj6jqeBGstmp9TdixvH30RHIQ=,337.0,143.0,91.0,239.0,2697.0,3210.0,766845.889
VEdxpjGQNzS6aRaJ0jwPfPG7MdOhg6xFkCG9MSlEilw=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Go1TTGAVRcii3vc46+Dt1uAlWc/ZVBzXW/vdYbtYMsE=,1033.0,172.0,111.0,134.0,7682.0,6892.0,2004947.933
hzkBDAqVr71xFtS5JJcWoyOWUVxXlo8PJYpuQNwEnuQ=,868.0,259.0,155.0,138.0,964.0,1748.0,299961.668
yHPnv/wDs9kw0UEYNX8Jbn4ym9KPAujE4ZHiF14m9AY=,2186.0,680.0,541.0,597.0,10547.0,10544.0,2887836.039
OH7clqe4bJOHT9yg6II8Dy71yVpwxOcLqjU0VnncYNA=,69.0,23.0,16.0,15.0,314.0,383.0,88661.535
SBfjUMjH7lEFHfdNPMPXQ9Y7WXeo7Zcopcs/gAv6gSk=,134.0,35.0,21.0,25.0,1239.0,1377.0,335669.049
arYZEbm4zD0TRzcIrNGQ4FZSwVISMGicncdgYH/Ye7s=,469.0,155.0,76.0,60.0,586.0,836.0,180978.05
LmwBIVanaUzLOCIA4yEqa4WZosDIuJD6YJ7xLjb96Uk=,78.0,23.0,10.0,15.0,422.0,362.0,115297.483
GZ3dKs2aA44Tsj1EhCUCGFuUP9YfCju9SJBxTBhX3MM=,1281.0,276.0,220.0,187.0,3244.0,4314.0,892890.778
ORKgv8nmUCrVWV9M/uPrbZIzma8WdYWHnCKqCbkmHCc=,428.0,70.0,57.0,65.0,1378.0,1386.0,360140.516
lQ7gDDFZPHO9w/TL9z0G6cxuIRO6o+Q6R1YvFu2CMJY=,84.0,10.0,6.0,14.0,1739.0,1458.0,456835.901
3lU8ijbz5PvFzUXJkcEZzlaukl3T7JFqbHQ4u0TwB74=,513.0,147.0,91.0,67.0,2639.0,2756.0,678947.973
9sPPJaIO5xVl9sF9HCkzMhwlRTzvX535+KAx2qHAPWc=,454.0,137.0,80.0,73.0,2846.0,1998.0,752747.169
5DT7Hhmpm5PHRf5AV8JVX0mFd/oZpCK0HaDgvV/lGOw=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aid0B+ySUN9ovrJOwCZcUB6oUX1sreoptyZoF1MccBg=,725.0,93.0,85.0,89.0,2755.0,3216.0,742856.331
xFF4ru9SqYQOKk0pv5aDOLLNRqHjuK9jefqyGSafWvw=,574.0,135.0,101.0,125.0,1519.0,2049.0,460484.083
rxtzZbC/hEGcqeQfYsjkRtupi6kUbMwu4FTpX1zXxpI=,322.0,121.0,83.0,79.0,1639.0,1912.0,460361.735
WSDmFgN7r1y6KNyIpow9l5ODbCO2eNfaNi28G9I6JOI=,447.0,228.0,105.0,119.0,1156.0,1725.0,334186.107
Xl9vv+wTyQigvL87gQ/GO2+Vd1koWdqBa4+irx6a7Tc=,646.0,95.0,54.0,49.0,537.0,1267.0,169119.227
TGU7dQMnzQgpAZuIOzQAGMC9nHuOwUXAmhrmKJqVzN4=,807.0,237.0,157.0,176.0,5841.0,6305.0,1551390.3429999999
0QpfI6aBz9kCR7C1Df3b8lLqedkm2RBOFr8pTQZDbyw=,2242.0,258.0,154.0,167.0,4872.0,5187.0,1165905.122
113RMYfhMHkgaMnJdHx8nmtxavIndUDnSKWob8EXbLo=,487.0,122.0,109.0,108.0,3156.0,3241.0,799783.537
JZgFuqwr225vk26ONA/u4+ZBuXWeBlYzoooVTzcp5WI=,526.0,186.0,179.0,383.0,26506.0,23086.0,6571744.915
7qUyrfqZgoeypTVKCh5L7NxtBXCOzwRkoCrgqhyYX0I=,347.0,96.0,66.0,69.0,6880.0,5759.0,1529320.07
fYlKBEDhd9p6TT+IFoB2L8+hAACWKlKumiXGD+fKMUo=,11.0,3.0,6.0,9.0,252.0,241.0,63614.337
qZHPbGs+FlP/xD3VVMeoIvcDLKu86x+qIbwaUWtm9YY=,320.0,69.0,62.0,76.0,3046.0,1836.0,709000.819
E562Zx471irCs2THDQvRGlQRII46cOyKPmbYV9SR88I=,394.0,128.0,89.0,107.0,2462.0,2870.0,633840.397
WPz5HVNypU5KA4WRl45c3lXB1jJvh/eM22LGEJdrpFw=,188.0,190.0,38.0,32.0,455.0,661.0,133338.013
ylx3lDfNNY+nkV1MHGzG/TslE3c2605IYWtBmR6a16k=,89.0,19.0,19.0,18.0,498.0,408.0,135568.719
eIMY+EBsDn6Tq74PUhq9mypCVWPleE7Rq1rtyG/7Fxc=,374.0,185.0,95.0,85.0,2135.0,1890.0,603893.251
ExRZs4r5sX9PHSqHv6NVVE8QWJ+rqRafBQZCCdlgViE=,113.0,11.0,6.0,14.0,247.0,353.0,80980.906
yNEcFCQbYgY+XDHMgjxAeCbrgcsKuGcyenY7qNtS3qM=,407.0,183.0,69.0,46.0,6553.0,5110.0,1596703.439
iNni5VobdtpXEoSypTMYqeO/UxQ+zK4vZdDHZ0TdMDE=,1092.0,215.0,170.0,164.0,6336.0,5987.0,1697887.649
1kp5ndFI/2fHwWom2MWpRbf0OK2sHsV7t1SLK1xlZas=,23.0,1.0,0.0,1.0,93.0,95.0,22238.07
SgQEZ4Ct7lOJ7H2Z/tzjxT801NRQ8i5d+Wovx1Sftqg=,2301.0,977.0,379.0,420.0,26342.0,24027.0,6842250.479
Vdqc7MJ3/L7ujG12ZQAI+w+iyclPldgfcLNTS45sGwg=,114.0,30.0,25.0,26.0,1877.0,1861.0,501996.021
kebOvo4ym2tYwCQOY5QL9X0Hi3vsnxcGpfGWnj2+YPU=,790.0,280.0,202.0,246.0,4035.0,3483.0,994886.501
w3oERrdGY7pXGs4amMa2R10/CsNikDsGufuyF3uixdY=,634.0,163.0,111.0,114.0,2768.0,2539.0,694983.77
uIjOomZjS3OT0ViOJEEc9hYs8cTk9bWre1JXVvRsIws=,2058.0,554.0,356.0,229.0,3358.0,5482.0,997533.817
g1gBFRkPIMngc/40bAjPXHSjBK4jxHniQq0H9HoOt+g=,366.0,135.0,53.0,64.0,2554.0,2911.0,695490.811
aJPuKz6iWRPZzbOo1LmOvn8mkukjN07gqrQNJfYTniU=,903.0,197.0,124.0,118.0,2651.0,3303.0,728197.912
lMu496p1Twl20iM+vdn9Wvgmk1N3FRSfGGhBjS1AQi8=,2127.0,409.0,156.0,162.0,1852.0,3379.0,503634.644
7rtyxsq3opIawqKzMlGIaJ8ZQTtASt9pADMG33XmwX8=,15.0,5.0,5.0,5.0,93.0,110.0,24438.066
DK8FPZz4v1We6FP5Q8aTGuFiOjXB81Y6enRSsSFjzro=,298.0,102.0,42.0,60.0,4737.0,1900.0,1238801.97
kXMzYGFzABu5M2HY8QCjpCo9hWj8R4QD4lnaYGTZWC0=,319.0,88.0,76.0,77.0,3556.0,3134.0,931232.752
cfLsnsgCeFn0YBWu77vL3+kaIiNbtoi/B+EjESiGCTE=,143.0,49.0,46.0,56.0,871.0,355.0,247849.215
hHA/RRhDZke0xrbMG4dCPrFo4B7zzxXDgp2GLd0XpuY=,44.0,26.0,22.0,16.0,438.0,321.0,138723.714
puYwd/uT/yFtMiCzU/T2fBB0coy2EeCAPWtSSKPGpYI=,948.0,261.0,196.0,162.0,19463.0,15668.0,4311764.536
4V+VptpQi4mnc6CoCYTWBUrsQbj0Be+VMhauW0/QDt4=,332.0,67.0,48.0,95.0,810.0,960.0,245726.796
CNr5s+wHIUnecVf4wEfZ95w0QZMlX6eE5fZT+vfc9Ts=,305.0,85.0,81.0,131.0,22874.0,9829.0,5910287.44
PKj9lu0AZS0UqATeyMrmMMSNk4YzKaG8X46yrI/AA/M=,838.0,260.0,150.0,141.0,3191.0,2595.0,794737.441
iTQXZCC9ltpUt9DQ65fVNf9E/ojBQ4XRlqk8xPkLdqs=,1077.0,172.0,131.0,106.0,4229.0,5343.0,1094701.869
QC/vu8PflQco3vxNX/yhBi/AdL2QX77SrE937TRx4qc=,9.0,5.0,4.0,0.0,58.0,72.0,20324.158
3pQREn9hBEOscb6mTXe5+MEi774ew9at8R4UGUr3gdg=,534.0,126.0,109.0,120.0,4990.0,4202.0,1273826.326
B0eKh8hv33mLMilRpbrgLVFNj9WtogpuVnriC7SHQB8=,860.0,215.0,113.0,103.0,2094.0,2999.0,606039.803
KJ4UQDPFb8xIuhj1li8AHUMWajvTDJN3jqMsw1Ke1Kg=,254.0,71.0,43.0,49.0,2286.0,2117.0,593257.585
2MoW+nSqb860PBV8m1uHUXmSdFdMpgvO9WItpF9uLDE=,686.0,971.0,225.0,168.0,2751.0,3696.0,877425.7930000001
Eba2+qxEa0CuKHA36n8uVsttenixxcmU1dAYprNY3k4=,639.0,233.0,114.0,151.0,793.0,1460.0,258585.675
WxYquIvTyBB722/IcsUVDNVFD/IN70orsNKWNV6zhzI=,39.0,15.0,10.0,11.0,223.0,265.0,58690.198000000004
dv3MlSo8+UczAySP8+FlqEnKWabAHZC1QCxsckc8Yvw=,1595.0,325.0,246.0,269.0,20997.0,5558.0,5164859.468
YhuLH91AAccSGH/T7PRdSkTISU0L1FpQGYktndTfeNU=,143.0,41.0,22.0,21.0,759.0,743.0,186913.614
6rSS3Nxh6sHQeBwx+8GAzwKC+W411ZdU4t26MoXa3lw=,224.0,112.0,44.0,55.0,1260.0,1505.0,325346.939
LOyAfn9gUKBW3r0iXTgPrBDawvuoveWl8VbCsWEi5Dc=,1465.0,231.0,134.0,212.0,614.0,2509.0,250420.3
jD++M6mDXss1ilQfxh8DB4cF74EhDWJ/Z4Afon10L3o=,544.0,201.0,187.0,232.0,5749.0,4285.0,1508574.168
OUTN3lgqYsGtFyrOSbOh+mZr/84ubf6AWOXzk8vC9O4=,180.0,50.0,45.0,37.0,4739.0,3662.0,1170110.559
B7olrOIWuIcVxsKzS2DnFfoFm8GACHApiHJKaNyMmYM=,4844.0,281.0,189.0,226.0,3845.0,8438.0,1113789.867
HLz/7r4cVvyHunluEwjQj9NQgxheOeVaI9TOv+7RcH4=,202.0,45.0,45.0,56.0,4719.0,4364.0,1266323.641
HK83ek+bk1k458pqXWM08qySEuiNQp7ahcppDpVx6Gs=,307.0,115.0,81.0,105.0,3792.0,3857.0,1007279.854
Qh140Rexpht23ecnv7qtyXQUGQ2fOLR0k4IcZckNpo4=,408.0,136.0,139.0,338.0,6113.0,6542.0,1653590.517
WWSTX3iAmDQcWAEN4letOH44dGxASw7aRBjYTJweSVk=,1403.0,97.0,48.0,115.0,9909.0,11230.0,2523112.889
osCPaTIb3/AflqmIOiIqNxnCmLS6JCc4nhwjXN6TCVQ=,175.0,66.0,27.0,35.0,2290.0,2050.0,556545.417
030qJSnzRequlXUDQrs6ql26wUKXT7tjcQWIVpHGwd8=,441.0,56.0,52.0,67.0,3271.0,3155.0,881855.698
hZjAuP5VPNB+PVl85s9NhRr8o97Y3s8XTMg4JYWts7M=,662.0,320.0,225.0,209.0,9527.0,9228.0,2536872.678
2Wb0CFY2j8FNDA6V3ULuR+6UF1XB++XajIPNAUY98HI=,769.0,54.0,54.0,85.0,2240.0,1871.0,602977.585
0ZbzNWudjUhZmtvbiTqJhQDwAoFYJ0tuCGnNJr0b2fc=,183.0,54.0,41.0,31.0,2029.0,1213.0,418593.233
tJ5caxPkdWP6h86kv/kY6FG4fW+mFJ14EMYUQPVF1ic=,784.0,178.0,88.0,78.0,1368.0,2309.0,363049.342
kUOCzJoIcsmule2Fhi2oHjg3efCuAGyXoYmUrfZVeGI=,173.0,43.0,43.0,54.0,1694.0,1475.0,469656.201
kpcct7DjsbwcGvgvE4Tvh5b0NOnWf0muVxT8CDPJ/+w=,118.0,34.0,16.0,19.0,216.0,332.0,58992.592
VhxN0tviSwTHEd+S0yyv+6ZMN+oU8qe/thmehzd3HEw=,705.0,208.0,105.0,100.0,4225.0,4516.0,1076721.247
vWViKsRkzvX0TsXYhGLz0yBVnkB41U0ttBrpM79wdGo=,65.0,7.0,7.0,2.0,271.0,191.0,61253.93
UUpZOayb7WDvmp3bs2dQ3TtNsym5KmWaZtFd/okRE4I=,304.0,36.0,19.0,36.0,1354.0,952.0,350006.55
b6WWhkP+bZ2cA5MUVRHZ2bMqz97t8ZangvABr32dqpE=,1210.0,166.0,129.0,147.0,4787.0,5473.0,1333963.783
mJ6F813tYrejZ7l+yru6Zc67fPiN6QqTa3UYqKroXBk=,535.0,123.0,95.0,140.0,4597.0,4650.0,1154047.059
DdKs2SRzoMbUL/uo0dqKgnLpUy77MTF4qWGPWMHIa0E=,772.0,179.0,149.0,127.0,3716.0,3763.0,950804.142
KJydPv+rh8YVoSD6A+bj0Z6z3LcKvCeGCnno6yX9VfQ=,45.0,28.0,13.0,2.0,1027.0,1070.0,262425.306
f/PQQGNsmJjNl7+phyRtz+GOz0MehecCyGRwGqHmgWE=,675.0,177.0,153.0,125.0,4997.0,4665.0,1238991.067
oJ0Xz7moF2GLghMfgO510tamAbmRiYeJlqDof2La5C8=,1265.0,593.0,528.0,467.0,11777.0,2649.0,2884358.901
IgBhjf3QBu+1CTMXCeYfYn7H5pvNKJcmhwhMjsazSg0=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efdL+RREan5qfkb/phZNmTcTs4TGvTi9TLjx7NWhdx4=,430.0,67.0,69.0,98.0,987.0,1313.0,272406.178
IqYhSmOQw+CtLHgbgLFRQZ6A2CZR5L9xs/W03pPPJgY=,260.0,64.0,36.0,40.0,1303.0,1473.0,341564.669
aE5yqb4zQpiDZFZoV69bqaFv1vEd1O/KqZQP5Ob1axw=,297.0,128.0,101.0,54.0,1455.0,1952.0,397039.69
htJkdrXk1h1AFCxbnQhKUP4dLjTlci8oduUEkSezJ1k=,605.0,518.0,182.0,175.0,1833.0,2661.0,574181.273
c9Gf9PHUmEfXRE5Iw9aHwXLCQfHfgq+pAvFUu7ajwJI=,486.0,74.0,63.0,35.0,5380.0,5707.0,1252385.8
GyUBog/hvNgrSMjbHg+d0tqd5Y1rYY+gSoHFHDqGzqI=,495.0,143.0,121.0,105.0,6869.0,5477.0,1718158.212
RNiLrJ2Dg6VZnOiexaNIkzSTT75WEMYeMbWdjYMWKBc=,1512.0,382.0,260.0,281.0,7709.0,6956.0,1947700.431
/pW/s95UY44Qn1wZmeB6lt0AT/aex/Cspq/GjivI7Oo=,23.0,8.0,2.0,3.0,127.0,124.0,30013.444
nMcupnQrXNggf0p71baiyfudwy2kd+YuM6geXZza6aU=,1904.0,458.0,282.0,358.0,5761.0,5687.0,1661376.903
y9hMG8WKQKqRzqs37pxKYTS1wQIk4ft1TniuAcYB7fI=,741.0,118.0,80.0,71.0,1052.0,1591.0,314405.911
oZfG8EDQ4BpooJnbeg8oBPIKfFc6OmE1QNvFbJBa3Dk=,460.0,133.0,110.0,110.0,6908.0,6522.0,1820032.1369999999
4aDz0ymSDxoHH64iKwgvpC9zq7hjcdnPTpkGP53Cuv0=,221.0,103.0,64.0,38.0,686.0,928.0,194711.981
FqQJdA1zRNAMgrzfp6TQiWY/ZoifpkkBw2bUfd4hXHA=,5.0,0.0,0.0,0.0,35.0,38.0,8995.877
bK8ySkUGtoT7IljWmkqSJ7bmvW/kODgclyBrQ8QZCWU=,538.0,259.0,181.0,181.0,4816.0,2671.0,1213330.225
bbQAyJDb7TbPrJAzjACKcJAm2USxYbJhx/XW3RPtfsk=,170.0,55.0,44.0,37.0,2537.0,1632.0,643099.884
mziDb1iMHGxptjwba93KOG61Xm1jpL9mp+mi7q47zGQ=,1776.0,330.0,356.0,502.0,2953.0,4705.0,915625.983
mkJMlVpAbtoOAIHcPDRSgbUbkRsrEFrIJJH+A0cPdqo=,1064.0,298.0,234.0,302.0,5762.0,6862.0,1586508.847
nnH0g3eLh0UnxFxmBT1lNNvlS+S9qGjW5+Uy6m7sJy4=,323.0,83.0,50.0,33.0,1259.0,1525.0,329107.878
tt6tkcdrtEzMGF3I95ZTUAjEPauT4RQW23InDTWeqzg=,257.0,154.0,154.0,239.0,2868.0,3253.0,839771.202
CWxbczTmAvb4+81ub6xEQ3sQdoyUbaRDqMsyWnfe8vE=,239.0,92.0,57.0,65.0,2323.0,1749.0,578488.298
67FwzRanj/80muwZDw3yzBPRqs9ZWcseCV8dMXp8TlM=,1386.0,215.0,115.0,86.0,992.0,2470.0,295743.988
AykiiZt/O0tj/C2vQJguJsy9XUY5ntQx3s7joKmQqXU=,673.0,183.0,139.0,158.0,3532.0,4105.0,943857.3369999999
wpuSweFeQgS0uFOcdV1VQn2rAyEzJTMlCyAtk0tl9sg=,290.0,383.0,111.0,69.0,258.0,997.0,143152.056
xBVvz9ln8Bw7VtmfHnVJVmVM1uDfJOxmKxtnMBnRmKI=,277.0,69.0,39.0,71.0,3775.0,4038.0,991913.611
isMsJs3bDlVD9qkjkvdLZkpwBjnRP1bITz54QbY/u+k=,1847.0,298.0,186.0,216.0,5278.0,4503.0,1423536.125
k+fU9GQfp5lDsTPfa/G5RiGD5GL8my5hG0t3PHhvnVA=,2188.0,547.0,320.0,386.0,5113.0,6276.0,1847300.487
zorg9qzOyjHwmcu5TDXnaDIztSHzWbfx3uOZAILpyOk=,3529.0,330.0,285.0,241.0,6903.0,5870.0,1678836.607
CH8Aq3YxQBKl6TjF0yLyTxr2KS2VXQisZ8tJOVwBK7U=,1863.0,409.0,274.0,204.0,3998.0,5308.0,1148927.502
tDiBmeDulZQsG8WU9MFOpVt4BtaYbDCo/e0/BiWyHMI=,321.0,103.0,63.0,55.0,2290.0,2235.0,602478.525
3EjpfR8nWy96AbI8iuhN6yTs/3DApI+VQqNu4CSBcl0=,608.0,183.0,120.0,84.0,1100.0,1657.0,312506.788
Na7PJNsq1WcuzThuCGvO8DyUkw6j0NiAdisqxTzkyOY=,2048.0,471.0,126.0,989.0,838.0,4158.0,482900.661
EhRYxZnrxZV13QVtyYSl2kEMwbdUWtYvGsFlMJTwOV4=,6690.0,859.0,424.0,380.0,3615.0,10387.0,1116686.472
YwxytiYWhT+DeJQCEtstADKYf6wHMik+HDZmg0DU8vI=,108.0,25.0,6.0,8.0,455.0,399.0,109639.493
no/ajbT97Fzy2vNj6IyWWivvLV4ZYdcrLBbfo4+/9H4=,649.0,193.0,122.0,129.0,1838.0,2228.0,533683.013
hPKA9qsv8zbfVlYUBx/MH1XX4o4juvGfHR9S0cCu7bA=,321.0,56.0,43.0,70.0,1256.0,1364.0,315197.942
wZlJ7nuYpeyIbF3iA6J81LRHlvQWS1DA2ByhdyyLXHg=,1029.0,268.0,304.0,286.0,4194.0,3719.0,1130401.4780000001
PGR/12Voup9R+bsY3Y4Xx2qAJU1WcdPk9hWvywv5Bgc=,571.0,173.0,157.0,148.0,3407.0,2853.0,845971.258
HPfyM9zp1pouWo/p725LMtjgab3oBthU7UntUi77QD0=,1512.0,1235.0,154.0,32.0,910.0,3414.0,362297.087
tI6cCrYrqCu9ky16z5eicrqXuBORr6nfgSnfAoWP2YQ=,661.0,94.0,44.0,104.0,7059.0,6101.0,1818626.644
83LY9MTtgm4j6dciakB0EV3asNeQhIaPlkifZlWJhDo=,204.0,153.0,103.0,83.0,1782.0,1944.0,487314.986
/UV3s/vPaEurnpv8hJ3BC1lmDkq0aJfYb9/t1cni8nQ=,45.0,18.0,8.0,10.0,364.0,112.0,93935.017
cv3Ct844jUoNFKhTdRi980McHyiJDT6gihZcE5h33sA=,2641.0,1592.0,514.0,282.0,5588.0,8718.0,1617063.506
DuvsCj3gcH4YjgbjwR0CZGW5PHHNvqisJtkmxK5/oa0=,1082.0,172.0,110.0,126.0,4763.0,5069.0,1149842.953
s/9z22d9202yfx+voPbej3fgbt67Mag8m76pxBdNeIs=,519.0,122.0,91.0,94.0,3232.0,3310.0,819834.916
t701dxJvu/1EHKz8up+EduE/nv8JEF59DNexf4KuDPo=,950.0,330.0,231.0,210.0,4178.0,5211.0,1139848.838
BgRQnHIqgCBATIjdvMGb9hPi1QdQ8NBablhCLJ2L3WE=,2107.0,236.0,158.0,136.0,2075.0,3885.0,616103.357
ff7bmFSul04zbptCFP5EpR0+9KQztw7lWsYS8X7pV60=,220.0,61.0,45.0,49.0,1816.0,1915.0,488379.709
uy+ipWks84k7663nk/OlxVanhmc2uVSZMqEi1mXD+Fg=,167.0,46.0,19.0,37.0,3008.0,1081.0,777613.0109999999
bi9OB4ZESzZVkZZiWooVSy9RJoyGGTMqN+RH8IrdWGc=,2123.0,392.0,246.0,282.0,3951.0,5446.0,1133574.072
xMK1tJ8sG/vszgqkHRSA4Lbvp2MGpHyAvK/EECeTqGk=,213.0,65.0,59.0,44.0,4456.0,3901.0,885766.6950000001
GyqLSS1t/e5oaVliV7zZovURj1hDCHLlvvR7E1JMORw=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oYEJ/Rtr95hKrrBPDHWf6qUBZ3EAeFJkQBFG1JQChI8=,0.0,0.0,0.0,0.0,3.0,3.0,874.368
4coQE+GdIj3b9Y3Xf8hARj3Hxcd5c2d1FIGGIQIGof4=,23.0,7.0,8.0,7.0,148.0,109.0,37542.054000000004
C/lSw3wZiY9DQov8qO5fCm6r1tcplC7Q3/4GeLVBMkE=,502.0,111.0,60.0,76.0,1152.0,1554.0,335815.411
Yc+bRNPV1KQDOwszdra5nOcsc1r/jI16X64HOpWVFqA=,335.0,88.0,67.0,41.0,1117.0,1102.0,289125.05
WKCE66ZLCXzyjbZUfphBaeVgh/PGYuZyILJ8bP4KUv4=,1375.0,1201.0,531.0,1152.0,10292.0,12256.0,3044744.88
8Qs4TgTjfNiAux4niqUR0vgltB1M35tJf2yn1nDVpxg=,1070.0,313.0,221.0,182.0,18548.0,10056.0,4712529.187
pDaYLWv1mzw1pX4ySBKYk5vUrKWquLJMeBYP5zSyJOs=,2645.0,659.0,529.0,614.0,8135.0,7379.0,2344059.737
sUR6oFHE1k4CJmcJnmv6f1FC45U+utOx+tgj41e8DP0=,2322.0,486.0,237.0,139.0,2190.0,4746.0,669018.734
mUYNPkji9/5lDpwlqGKejTtp0XQNhOSha7KakiApICA=,356.0,92.0,98.0,83.0,507.0,1017.0,169969.657
