msno,is_churn,city,bd,gender,registered_via,registration_init_time
arYZEbm4zD0TRzcIrNGQ4FZSwVISMGicncdgYH/Ye7s=,0,22,32,female,9,2008-05-03
LmwBIVanaUzLOCIA4yEqa4WZosDIuJD6YJ7xLjb96Uk=,1,4,33,male,4,2016-10-21
GZ3dKs2aA44Tsj1EhCUCGFuUP9YfCju9SJBxTBhX3MM=,0,4,20,male,9,2015-04-20
ORKgv8nmUCrVWV9M/uPrbZIzma8WdYWHnCKqCbkmHCc=,0,5,21,male,3,2014-12-02
lQ7gDDFZPHO9w/TL9z0G6cxuIRO6o+Q6R1YvFu2CMJY=,0,22,31,male,7,2014-12-30
3lU8ijbz5PvFzUXJkcEZzlaukl3T7JFqbHQ4u0TwB74=,0,13,41,female,9,2016-08-27
9sPPJaIO5xVl9sF9HCkzMhwlRTzvX535+KAx2qHAPWc=,0,9,20,male,9,2009-01-15
5DT7Hhmpm5PHRf5AV8JVX0mFd/oZpCK0HaDgvV/lGOw=,0,13,39,male,9,2009-02-07
Aid0B+ySUN9ovrJOwCZcUB6oUX1sreoptyZoF1MccBg=,0,5,39,female,3,2016-06-06
xFF4ru9SqYQOKk0pv5aDOLLNRqHjuK9jefqyGSafWvw=,0,13,29,female,9,2012-07-25
rxtzZbC/hEGcqeQfYsjkRtupi6kUbMwu4FTpX1zXxpI=,0,15,24,female,7,2014-09-06
WSDmFgN7r1y6KNyIpow9l5ODbCO2eNfaNi28G9I6JOI=,0,22,27,male,9,2012-02-01
Xl9vv+wTyQigvL87gQ/GO2+Vd1koWdqBa4+irx6a7Tc=,0,13,33,male,9,2011-10-12
TGU7dQMnzQgpAZuIOzQAGMC9nHuOwUXAmhrmKJqVzN4=,0,3,24,male,7,2013-11-27
0QpfI6aBz9kCR7C1Df3b8lLqedkm2RBOFr8pTQZDbyw=,0,13,21,female,3,2015-03-21
113RMYfhMHkgaMnJdHx8nmtxavIndUDnSKWob8EXbLo=,0,15,23,female,9,2014-05-25
JZgFuqwr225vk26ONA/u4+ZBuXWeBlYzoooVTzcp5WI=,0,15,20,male,9,2007-11-29
7qUyrfqZgoeypTVKCh5L7NxtBXCOzwRkoCrgqhyYX0I=,0,6,24,female,9,2015-04-02
fYlKBEDhd9p6TT+IFoB2L8+hAACWKlKumiXGD+fKMUo=,0,22,29,female,9,2009-04-21
qZHPbGs+FlP/xD3VVMeoIvcDLKu86x+qIbwaUWtm9YY=,0,13,27,male,9,2010-04-28
E562Zx471irCs2THDQvRGlQRII46cOyKPmbYV9SR88I=,0,13,26,female,9,2010-11-11
WPz5HVNypU5KA4WRl45c3lXB1jJvh/eM22LGEJdrpFw=,0,4,84,male,3,2014-07-30
ylx3lDfNNY+nkV1MHGzG/TslE3c2605IYWtBmR6a16k=,0,13,28,male,3,2015-01-09
eIMY+EBsDn6Tq74PUhq9mypCVWPleE7Rq1rtyG/7Fxc=,0,6,23,male,3,2012-03-21
ExRZs4r5sX9PHSqHv6NVVE8QWJ+rqRafBQZCCdlgViE=,0,22,32,male,7,2010-12-06
yNEcFCQbYgY+XDHMgjxAeCbrgcsKuGcyenY7qNtS3qM=,0,21,33,female,9,2004-09-26
iNni5VobdtpXEoSypTMYqeO/UxQ+zK4vZdDHZ0TdMDE=,0,5,21,male,7,2012-01-18
1kp5ndFI/2fHwWom2MWpRbf0OK2sHsV7t1SLK1xlZas=,0,12,26,male,3,2012-10-26
SgQEZ4Ct7lOJ7H2Z/tzjxT801NRQ8i5d+Wovx1Sftqg=,0,13,27,male,9,2013-07-14
Vdqc7MJ3/L7ujG12ZQAI+w+iyclPldgfcLNTS45sGwg=,0,5,34,female,7,2010-07-12
kebOvo4ym2tYwCQOY5QL9X0Hi3vsnxcGpfGWnj2+YPU=,0,8,29,male,7,2011-12-16
w3oERrdGY7pXGs4amMa2R10/CsNikDsGufuyF3uixdY=,0,13,44,female,9,2011-05-12
uIjOomZjS3OT0ViOJEEc9hYs8cTk9bWre1JXVvRsIws=,0,13,21,female,9,2014-04-23
g1gBFRkPIMngc/40bAjPXHSjBK4jxHniQq0H9HoOt+g=,0,15,25,male,9,2007-09-08
aJPuKz6iWRPZzbOo1LmOvn8mkukjN07gqrQNJfYTniU=,0,22,27,female,9,2013-02-09
lMu496p1Twl20iM+vdn9Wvgmk1N3FRSfGGhBjS1AQi8=,1,21,22,female,3,2012-06-11
7rtyxsq3opIawqKzMlGIaJ8ZQTtASt9pADMG33XmwX8=,0,11,34,male,9,2015-01-07
DK8FPZz4v1We6FP5Q8aTGuFiOjXB81Y6enRSsSFjzro=,0,13,29,female,7,2011-07-06
kXMzYGFzABu5M2HY8QCjpCo9hWj8R4QD4lnaYGTZWC0=,0,13,28,female,3,2015-08-23
cfLsnsgCeFn0YBWu77vL3+kaIiNbtoi/B+EjESiGCTE=,0,22,25,female,3,2017-02-05
hHA/RRhDZke0xrbMG4dCPrFo4B7zzxXDgp2GLd0XpuY=,0,15,25,male,9,2008-02-02
puYwd/uT/yFtMiCzU/T2fBB0coy2EeCAPWtSSKPGpYI=,1,22,41,female,9,2005-10-08
4V+VptpQi4mnc6CoCYTWBUrsQbj0Be+VMhauW0/QDt4=,0,5,41,male,4,2016-09-24
CNr5s+wHIUnecVf4wEfZ95w0QZMlX6eE5fZT+vfc9Ts=,0,15,29,male,7,2015-09-24
PKj9lu0AZS0UqATeyMrmMMSNk4YzKaG8X46yrI/AA/M=,0,13,26,female,9,2009-01-19
iTQXZCC9ltpUt9DQ65fVNf9E/ojBQ4XRlqk8xPkLdqs=,0,4,27,male,7,2013-01-30
QC/vu8PflQco3vxNX/yhBi/AdL2QX77SrE937TRx4qc=,0,5,50,male,9,2008-01-24
3pQREn9hBEOscb6mTXe5+MEi774ew9at8R4UGUr3gdg=,0,6,29,female,7,2011-05-26
B0eKh8hv33mLMilRpbrgLVFNj9WtogpuVnriC7SHQB8=,0,4,26,male,3,2016-06-08
KJ4UQDPFb8xIuhj1li8AHUMWajvTDJN3jqMsw1Ke1Kg=,0,13,34,female,9,2013-10-15
2MoW+nSqb860PBV8m1uHUXmSdFdMpgvO9WItpF9uLDE=,0,8,30,male,7,2015-11-18
Eba2+qxEa0CuKHA36n8uVsttenixxcmU1dAYprNY3k4=,0,1,17,male,9,2016-12-27
WxYquIvTyBB722/IcsUVDNVFD/IN70orsNKWNV6zhzI=,1,13,36,male,9,2010-10-20
dv3MlSo8+UczAySP8+FlqEnKWabAHZC1QCxsckc8Yvw=,0,13,23,male,9,2008-01-21
YhuLH91AAccSGH/T7PRdSkTISU0L1FpQGYktndTfeNU=,0,9,26,male,9,2017-01-25
6rSS3Nxh6sHQeBwx+8GAzwKC+W411ZdU4t26MoXa3lw=,0,14,48,female,9,2007-08-14
LOyAfn9gUKBW3r0iXTgPrBDawvuoveWl8VbCsWEi5Dc=,0,5,25,female,9,2011-10-12
jD++M6mDXss1ilQfxh8DB4cF74EhDWJ/Z4Afon10L3o=,0,22,27,male,7,2015-06-26
OUTN3lgqYsGtFyrOSbOh+mZr/84ubf6AWOXzk8vC9O4=,0,22,20,male,3,2015-09-11
B7olrOIWuIcVxsKzS2DnFfoFm8GACHApiHJKaNyMmYM=,0,6,27,male,9,2010-06-16
HLz/7r4cVvyHunluEwjQj9NQgxheOeVaI9TOv+7RcH4=,1,13,34,male,9,2011-03-20
HK83ek+bk1k458pqXWM08qySEuiNQp7ahcppDpVx6Gs=,0,6,21,female,7,2016-08-20
Qh140Rexpht23ecnv7qtyXQUGQ2fOLR0k4IcZckNpo4=,0,14,38,female,9,2011-03-01
WWSTX3iAmDQcWAEN4letOH44dGxASw7aRBjYTJweSVk=,0,13,25,female,9,2015-09-06
osCPaTIb3/AflqmIOiIqNxnCmLS6JCc4nhwjXN6TCVQ=,1,5,19,female,3,2015-12-19
030qJSnzRequlXUDQrs6ql26wUKXT7tjcQWIVpHGwd8=,0,12,25,female,9,2006-03-17
hZjAuP5VPNB+PVl85s9NhRr8o97Y3s8XTMg4JYWts7M=,0,14,35,male,9,2007-11-24
2Wb0CFY2j8FNDA6V3ULuR+6UF1XB++XajIPNAUY98HI=,0,5,42,male,3,2015-03-04
0ZbzNWudjUhZmtvbiTqJhQDwAoFYJ0tuCGnNJr0b2fc=,0,13,31,female,9,2007-08-14
tJ5caxPkdWP6h86kv/kY6FG4fW+mFJ14EMYUQPVF1ic=,0,7,22,female,3,2014-05-16
kUOCzJoIcsmule2Fhi2oHjg3efCuAGyXoYmUrfZVeGI=,0,10,33,male,3,2014-09-17
kpcct7DjsbwcGvgvE4Tvh5b0NOnWf0muVxT8CDPJ/+w=,0,8,30,male,7,2011-12-09
VhxN0tviSwTHEd+S0yyv+6ZMN+oU8qe/thmehzd3HEw=,0,8,19,female,7,2015-03-10
vWViKsRkzvX0TsXYhGLz0yBVnkB41U0ttBrpM79wdGo=,0,22,23,male,3,2013-01-01
UUpZOayb7WDvmp3bs2dQ3TtNsym5KmWaZtFd/okRE4I=,1,5,21,female,3,2015-05-16
b6WWhkP+bZ2cA5MUVRHZ2bMqz97t8ZangvABr32dqpE=,0,5,21,male,3,2014-12-07
mJ6F813tYrejZ7l+yru6Zc67fPiN6QqTa3UYqKroXBk=,0,5,33,female,9,2007-08-28
DdKs2SRzoMbUL/uo0dqKgnLpUy77MTF4qWGPWMHIa0E=,0,4,30,male,9,2011-09-12
KJydPv+rh8YVoSD6A+bj0Z6z3LcKvCeGCnno6yX9VfQ=,0,13,26,male,9,2007-07-15
f/PQQGNsmJjNl7+phyRtz+GOz0MehecCyGRwGqHmgWE=,0,22,24,male,7,2013-12-02
oJ0Xz7moF2GLghMfgO510tamAbmRiYeJlqDof2La5C8=,0,5,25,female,9,2011-04-18
IgBhjf3QBu+1CTMXCeYfYn7H5pvNKJcmhwhMjsazSg0=,0,5,33,male,9,2007-02-15
efdL+RREan5qfkb/phZNmTcTs4TGvTi9TLjx7NWhdx4=,0,13,32,female,7,2013-12-24
IqYhSmOQw+CtLHgbgLFRQZ6A2CZR5L9xs/W03pPPJgY=,0,13,33,female,9,2014-07-25
aE5yqb4zQpiDZFZoV69bqaFv1vEd1O/KqZQP5Ob1axw=,0,13,29,female,9,2011-04-01
htJkdrXk1h1AFCxbnQhKUP4dLjTlci8oduUEkSezJ1k=,0,11,23,male,9,2010-08-20
c9Gf9PHUmEfXRE5Iw9aHwXLCQfHfgq+pAvFUu7ajwJI=,0,11,27,female,9,2007-07-23
GyUBog/hvNgrSMjbHg+d0tqd5Y1rYY+gSoHFHDqGzqI=,0,15,29,male,9,2004-03-27
RNiLrJ2Dg6VZnOiexaNIkzSTT75WEMYeMbWdjYMWKBc=,0,14,37,female,7,2013-04-20
/pW/s95UY44Qn1wZmeB6lt0AT/aex/Cspq/GjivI7Oo=,0,8,33,male,7,2011-02-28
nMcupnQrXNggf0p71baiyfudwy2kd+YuM6geXZza6aU=,0,13,30,male,9,2008-09-11
y9hMG8WKQKqRzqs37pxKYTS1wQIk4ft1TniuAcYB7fI=,0,22,34,female,4,2016-07-04
oZfG8EDQ4BpooJnbeg8oBPIKfFc6OmE1QNvFbJBa3Dk=,0,15,23,male,9,2011-04-19
4aDz0ymSDxoHH64iKwgvpC9zq7hjcdnPTpkGP53Cuv0=,0,22,31,female,7,2016-09-18
FqQJdA1zRNAMgrzfp6TQiWY/ZoifpkkBw2bUfd4hXHA=,0,5,54,female,9,2013-04-02
bK8ySkUGtoT7IljWmkqSJ7bmvW/kODgclyBrQ8QZCWU=,1,17,40,female,9,2006-01-07
bbQAyJDb7TbPrJAzjACKcJAm2USxYbJhx/XW3RPtfsk=,0,13,36,male,9,2007-04-09
mziDb1iMHGxptjwba93KOG61Xm1jpL9mp+mi7q47zGQ=,0,13,23,female,9,2006-07-10
mkJMlVpAbtoOAIHcPDRSgbUbkRsrEFrIJJH+A0cPdqo=,0,13,37,female,9,2005-07-28
nnH0g3eLh0UnxFxmBT1lNNvlS+S9qGjW5+Uy6m7sJy4=,0,14,20,male,9,2016-05-03
tt6tkcdrtEzMGF3I95ZTUAjEPauT4RQW23InDTWeqzg=,0,15,27,female,9,2010-02-11
CWxbczTmAvb4+81ub6xEQ3sQdoyUbaRDqMsyWnfe8vE=,0,6,26,female,9,2016-03-24
67FwzRanj/80muwZDw3yzBPRqs9ZWcseCV8dMXp8TlM=,0,5,49,female,9,2012-08-02
AykiiZt/O0tj/C2vQJguJsy9XUY5ntQx3s7joKmQqXU=,0,13,0,female,3,2014-09-05
wpuSweFeQgS0uFOcdV1VQn2rAyEzJTMlCyAtk0tl9sg=,0,5,50,male,7,2016-02-07
xBVvz9ln8Bw7VtmfHnVJVmVM1uDfJOxmKxtnMBnRmKI=,0,15,24,female,3,2012-01-08
isMsJs3bDlVD9qkjkvdLZkpwBjnRP1bITz54QbY/u+k=,0,22,50,male,9,2007-02-25
k+fU9GQfp5lDsTPfa/G5RiGD5GL8my5hG0t3PHhvnVA=,0,13,34,male,9,2006-04-30
zorg9qzOyjHwmcu5TDXnaDIztSHzWbfx3uOZAILpyOk=,0,14,50,male,9,2015-03-28
CH8Aq3YxQBKl6TjF0yLyTxr2KS2VXQisZ8tJOVwBK7U=,1,6,27,male,9,2015-08-22
tDiBmeDulZQsG8WU9MFOpVt4BtaYbDCo/e0/BiWyHMI=,0,5,35,male,7,2011-05-02
3EjpfR8nWy96AbI8iuhN6yTs/3DApI+VQqNu4CSBcl0=,1,13,36,female,3,2016-02-15
Na7PJNsq1WcuzThuCGvO8DyUkw6j0NiAdisqxTzkyOY=,0,22,41,male,9,2005-11-06
EhRYxZnrxZV13QVtyYSl2kEMwbdUWtYvGsFlMJTwOV4=,0,15,16,male,9,2012-12-29
YwxytiYWhT+DeJQCEtstADKYf6wHMik+HDZmg0DU8vI=,0,5,27,female,7,2011-10-02
no/ajbT97Fzy2vNj6IyWWivvLV4ZYdcrLBbfo4+/9H4=,0,12,28,female,3,2015-06-04
hPKA9qsv8zbfVlYUBx/MH1XX4o4juvGfHR9S0cCu7bA=,0,22,29,female,9,2009-06-14
wZlJ7nuYpeyIbF3iA6J81LRHlvQWS1DA2ByhdyyLXHg=,0,13,32,female,9,2010-02-14
PGR/12Voup9R+bsY3Y4Xx2qAJU1WcdPk9hWvywv5Bgc=,0,6,24,male,3,2015-09-04
HPfyM9zp1pouWo/p725LMtjgab3oBthU7UntUi77QD0=,0,12,27,female,9,2007-08-08
tI6cCrYrqCu9ky16z5eicrqXuBORr6nfgSnfAoWP2YQ=,0,9,16,female,7,2013-11-11
83LY9MTtgm4j6dciakB0EV3asNeQhIaPlkifZlWJhDo=,0,5,31,male,7,2016-08-05
/UV3s/vPaEurnpv8hJ3BC1lmDkq0aJfYb9/t1cni8nQ=,0,22,33,female,9,2004-07-22
cv3Ct844jUoNFKhTdRi980McHyiJDT6gihZcE5h33sA=,0,6,29,female,9,2016-04-16
DuvsCj3gcH4YjgbjwR0CZGW5PHHNvqisJtkmxK5/oa0=,0,4,27,female,7,2013-11-26
s/9z22d9202yfx+voPbej3fgbt67Mag8m76pxBdNeIs=,0,13,24,male,9,2012-01-13
t701dxJvu/1EHKz8up+EduE/nv8JEF59DNexf4KuDPo=,1,4,20,female,9,2010-12-18
BgRQnHIqgCBATIjdvMGb9hPi1QdQ8NBablhCLJ2L3WE=,0,13,31,female,9,2012-09-09
ff7bmFSul04zbptCFP5EpR0+9KQztw7lWsYS8X7pV60=,0,5,38,male,7,2016-12-28
uy+ipWks84k7663nk/OlxVanhmc2uVSZMqEi1mXD+Fg=,0,13,24,male,9,2012-07-18
bi9OB4ZESzZVkZZiWooVSy9RJoyGGTMqN+RH8IrdWGc=,0,15,32,female,3,2013-01-20
xMK1tJ8sG/vszgqkHRSA4Lbvp2MGpHyAvK/EECeTqGk=,0,11,36,male,7,2012-02-04
GyqLSS1t/e5oaVliV7zZovURj1hDCHLlvvR7E1JMORw=,0,4,53,male,9,2005-12-08
oYEJ/Rtr95hKrrBPDHWf6qUBZ3EAeFJkQBFG1JQChI8=,0,13,30,male,3,2012-12-04
4coQE+GdIj3b9Y3Xf8hARj3Hxcd5c2d1FIGGIQIGof4=,0,6,29,female,9,2011-10-25
C/lSw3wZiY9DQov8qO5fCm6r1tcplC7Q3/4GeLVBMkE=,0,13,24,male,9,2009-04-22
Yc+bRNPV1KQDOwszdra5nOcsc1r/jI16X64HOpWVFqA=,0,13,37,female,9,2006-12-15
WKCE66ZLCXzyjbZUfphBaeVgh/PGYuZyILJ8bP4KUv4=,0,3,34,male,9,2013-04-01
8Qs4TgTjfNiAux4niqUR0vgltB1M35tJf2yn1nDVpxg=,1,5,17,male,9,2011-11-18
pDaYLWv1mzw1pX4ySBKYk5vUrKWquLJMeBYP5zSyJOs=,0,6,30,male,9,2008-04-30
sUR6oFHE1k4CJmcJnmv6f1FC45U+utOx+tgj41e8DP0=,0,13,23,male,3,2012-11-25
mUYNPkji9/5lDpwlqGKejTtp0XQNhOSha7KakiApICA=,0,13,32,female,3,2013-08-24
4kQAaeGzJ8XmTT3s3L6zG+AgW23iiQvv5TBWIKhOztc=,1,12,23,female,3,2013-11-09
1i1ixLf1zMcmg8iAYdQmO5554iaF1S4JM38fIkZKkC8=,0,5,33,male,9,2011-07-26
YPmFes3Q+29wp0rhCPbu0YHl3SsV1k53N0GUMyPslro=,0,22,21,female,9,2009-05-15
aaxFYMc7KYP+iWuVJVVnhaGrmj6nuL+/8etgSLJzJuw=,0,5,41,female,9,2005-09-28
3V1/d18zxKhFkdvtnWDdHvjx9b4i7fQx9XizmLpjXGE=,0,12,29,female,3,2013-11-12
kIHIM3GKSCRQYzv1N3xXYKq5gsWxHuFNd88z3AbNK4U=,0,13,44,male,9,2010-09-24
l82GApCgbJUolXE0DOfe+1Zsv1ZvDGtqtsZa3MAUSFQ=,0,22,24,female,3,2012-08-17
+J9gtvgX6X7V38+1lIQuDNowUglxrxQNLJfCQKvrlzQ=,0,5,29,female,3,2012-06-24
8/9rI40MvLujT4hjo15cML7gkM/grrF1nXBGlt7UAqw=,0,5,50,female,9,2008-12-25
/ZtQ5hfiEZ6SC309YKwHj2xw7Vh9Geq1+5Ra5EzdjoI=,1,13,23,male,3,2014-01-17
CKmcozHQrIvgc+HHUIkUyXH0CLUxBaoKXLEdJyzXuYY=,0,13,24,female,3,2013-08-24
1/ldm21MvGeCrHV0UjBcnz7ztraqw+AQFflLxbf3U4A=,0,4,38,female,7,2014-01-18
GduGJ5cSNsDAToTT1TOdFEvgN+Xzh6u0SJ1htFL3O1M=,0,12,22,female,9,2007-09-11
uKFn7P2JrQfVNnsmOEusUqtOKmLSZIDBGqnHsr9xN6M=,0,13,22,male,9,2012-01-21
O1bBXL3DHVxzB0o8KGzMQWg464DwHhtAj/jxkvjIUfc=,1,22,22,female,9,2013-05-05
AwKcrJ7kb9akkw6RoOqRvBYd5XMG/aoR31OffDHGnTs=,0,14,35,female,9,2005-10-24
wvxdeLzpiT1YNVKkeX2X0sLolpfNXTlZVjUs5da8IIE=,1,22,22,female,3,2013-07-30
w1J76z/KavdrUZllf15burrNHytulhkqZiF/HsQCKvs=,0,13,46,female,9,2007-03-18
7hzQF7253AO1/2K5+Gz8rZtU1prfHzeNeiSOX20Xz44=,0,9,22,male,3,2012-02-20
FrV2drE6JbR5Pq7lSyqRDMzPMmw0KK3BMELg4ugtJ9M=,0,6,0,female,9,2005-11-13
gFQc5qDSF+kbhac4Ml32ZJuMwogEbDUnj9i75E8UYEw=,0,10,33,male,7,2014-11-13
OAhpaHFbknxSB3KJ1PZeBURRbRXxZN34jxw8c67q6Bw=,0,1,16,female,4,2016-12-10
XqN2ZiwYPqv7NeevE0oG3eLygINCTtZ2AFh7Y4U20qg=,0,4,26,male,7,2016-01-09
Hv2OAvN0rP0yR7pUBam9De42/wYSgFxZdwOgewTZOIY=,0,15,24,female,9,2015-01-08
14KGieRa1pQKgqvBOpOMnQo47YclbDf7y9su7Hkr9Zg=,0,15,24,male,9,2011-11-24
QwvWB230XBjLuqOzP9PTNAbWLemQLSPqmP1hYvdEZiQ=,0,15,23,male,3,2012-09-22
8wa7m1l7/MBmlGG9pqPJwWAmRWRQJfKrUTyvFU8vHKc=,0,5,40,male,7,2012-06-29
lNtWoza1Lblw7B6sOXJ9dJrwHdnAu34v2znpnkjvSSY=,0,22,28,male,7,2013-09-20
RQ3FiuIIj5m+pKqbWNey4ZjFhRLeFyCC1DxpTWwp1FU=,0,6,36,male,9,2006-03-24
2ZGp2jksFIB4EtyqsvHEnu6qW4l610qgZSABGkB9wRk=,0,5,37,male,9,2009-09-25
Fk/CzV/BVz5BVqvCfXL1/waWGBJBduRwDd64qESo0tw=,0,8,32,female,9,2015-09-14
Rmzt7PwBYSJqDKbt9Nq5V4q4ysYMXo5fXvtlcjHxKbM=,0,6,40,female,9,2004-08-25
95iKsES0Wc7SZnhYKoqLKtX0ykccX9MDcQ76vcOhZp4=,0,4,37,female,9,2006-02-28
2PA4UtIytkBOOEon8CIyMHQgQXMHZJJmppsTDW9xOvA=,1,13,30,female,9,2011-11-14
jdFLA72Sx7KOqy4gyGtmeXPs7GwEZJ8kdpIkP8naL0s=,0,18,32,female,9,2004-04-09
Fb3OSv2U5A2/cSyvrGrEqp7Gv6yLshEfn7jLPWoxMsI=,0,5,31,female,9,2008-08-18
yAnuam2LpDLWeiACWkt8ANrbe3HDEOMxgjGLApXiKd8=,0,11,23,male,9,2014-11-10
dx8L3rBh8pNL/b9jdI18wyMLnvPxpVMdwtzL7S847zM=,0,12,0,female,4,2016-05-06
REanpmmw/UbyW81s4LmIZpxi9o2E1NBDGYHKXebDl+4=,0,5,30,female,3,2015-09-09
gFbVfdsRdt0UKhlo+9Zt1/9NgzTn88Ep9PurnNo20YI=,0,15,31,male,9,2005-10-31
+khbGFYE6npGaG+E3gplZPxr3QeJ0N/iKRWI26OXu8Q=,0,5,30,male,9,2006-03-10
syOthXyewBL13MmkpVvbAV1LN+lYFPXTVf4tCDmEY9Y=,0,11,25,female,7,2015-12-21
ctWGs1eDX0OlUGPt6M9uNNYh2Kb3SjAUGic6/QKDyT4=,0,18,18,male,3,2015-08-27
q0qA5OncTcrwfFYXYUOMea2U62IrzTtZxVIQJttu/tA=,0,13,20,male,7,2014-02-26
S1LpsgB2rAhF4jR9UGtELx7PuYfalRhhaogA80BJ4cI=,1,4,21,male,9,2014-07-06
NuVlnv6T0O7rTis/eiDTLYSpT/VIcFp3TovXyklr3xc=,0,5,24,male,9,2011-12-06
5zI1ek0a22JyXpp+VwrK2ddZ3VBC5up4VvTsm4bHGG0=,0,14,25,female,3,2013-01-25
RFSJT8GJVfsc2sDE12KoZWMnWDopV20E+X6exR41qss=,1,15,26,male,9,2010-03-05
2MolMZkUpR+WMMBhVexF+IjjSJAndLWBspcwHFZD5EQ=,0,15,18,female,7,2016-10-22
fGmooOunp3mfx8IMemhZ9RhpwgPa2T3xDpAP2tuXcWk=,0,12,25,female,9,2016-05-23
V4v20PbsU5BU/l3QK+omrXhFGdfMULRLin7VuIOjhbM=,0,13,20,female,9,2011-06-14
Y2fOqD3uvs5DH+FZkPT5kBUEHy0AFuKROj7yJMTQY6A=,0,13,24,female,7,2014-01-11
o2R55hkFNGsHXFhZTe6Ng9xjYeg1Eydv39nuYTjo/1g=,0,22,49,male,9,2009-02-10
J3hFimn1QhI2hfflEFFPbvQVWHngUlG9Ayh9tjrU7Ls=,0,4,25,female,9,2006-10-07
pkCyGoUajBPFFBslv/B9JY89N0IIJY4Ff0WtJJjI+O4=,0,5,27,male,9,2013-02-02
PxTW52tRvXIs/alB0vI9Kah1OkhD72UZxb6GG2wqQZU=,0,5,33,male,9,2007-06-08
pJezbceVvnPTds9dNhqJDJe8juYq/+gTJuVGxRihhFc=,0,15,29,male,9,2012-02-05
G+Q4pdUsnSm5rltg84bhZJRvo+GBiNOThS6ZVNQbQSQ=,0,15,0,female,3,2014-11-15
Us3QFUbjcdCYbKcSQ/a/Js1S82bzZg+pEl/LTPk/tl8=,0,15,24,male,9,2013-02-04
sKZnN01evdvO9xwM+Z0doe/9F20BIIUYPMpSwPFrzlU=,0,13,28,female,9,2008-06-14
gguqJzjUb6tKWYf7dwIgA7wELhIm6mtOIkp5fKSZWss=,0,15,27,male,9,2010-12-04
r6fzeI4hr4NSnZpztuOKvNqeWOtpcDazHV3FkS+/77o=,0,4,18,female,7,2017-02-26
A+OIC6i2nd7mSznG2Z3b4M8ymJR6zkrAkQeU9/+loXs=,1,14,29,male,9,2014-03-29
HMbwYm09oR28Z9+vlFL9Rs8oqq2ZOTBzXpHyeigwqaU=,0,13,34,female,3,2015-08-16
jDTyJUdGCYaLYczaMQpFHGOWDca5RkRFuCzcX8BC6bI=,0,5,27,female,9,2011-12-07
hixcAIBePewURpwFlKLaEKQQKrkNF7FNbjavlVfzMYI=,0,5,28,male,7,2013-10-31
v37zlkbEIraYstwhKA4KXDhqgFyplRaDjKnVtIm6AdU=,0,14,27,male,9,2015-04-13
EWfTcLmAFvfKeFWi8lzkNDrae9j5PJ7sGQEI1qZnp0k=,0,12,31,male,7,2010-12-03
H6uE6r8Y7a/YOhdzhxu71pIxB4P0KjfnJwRCDN8CVLc=,0,9,30,female,9,2006-07-05
g2XWUy8SQTps4egUQR3DfXNUOjt8Z4JYj+Rcjrs5zYc=,0,4,39,female,7,2016-09-21
1R2XLwwcywH0HdYc7aRGsabaIxEkItGjUhGdsWa528U=,1,5,37,female,9,2009-05-11
YL5WuqxUQt/3KFGezHbYKV9WiOxKDTYfEhogmgj6LDY=,0,5,19,male,7,2016-05-07
Ki633hyIhZ1muMS7ZMxBrc7HTAAEsJTsx93S+ASneHQ=,1,4,23,male,7,2013-05-23
8vptAs6p96rp0bEA6nC/vSWb/WVWf90kqOYr1kdJko8=,0,4,33,male,9,2005-09-21
lCJIBe4c2FL68xyCUFcbmEP/AKsJbLIgyCatqO6Cv0k=,0,11,24,female,3,2013-03-19
AemATsRY1n73rEQZqcU+C6Rf77DGbzHCv2xEVNERK+A=,0,22,41,male,3,2014-04-12
E/MdrCuWhRuSEtg55vdQhaTaUoe2H+SXL/GYWzlnkcU=,0,13,19,female,3,2016-09-01
MmyayqrtpdFEFwWbaVOKefmOGgoNlRzxIkmHP1StzCQ=,0,5,39,male,9,2014-01-10
Xm2zQOjGTA9jnMs0hg4uDsP79UJzjIsgTDJa8jOdLfE=,1,4,35,female,9,2007-12-21
7hP85FhE6vB58VD4kQxsSNQPo8LhsDYc+AFv/mLAoOk=,0,13,38,female,9,2010-12-21
i2yEo5KgaYOUq6mB5NSkvuhWaaABIvZ+Eh+eoXgh5cA=,0,18,58,female,9,2010-12-25
wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,0,14,24,male,9,2013-12-28
q9rPYESUkKWa067YXWbRv3P7lD8y99h+ymUiCyFu/4s=,0,1,45,male,4,2016-10-24
wUOEgzbrgvqThAk8SOR2VVEMTqfQaDgv0CbHGpjgLZQ=,0,12,25,female,3,2012-07-04
U6A0y3FaH1eJpj/rbTWW2wqBqpgI/pg6id4/6gl2SXU=,0,13,32,male,9,2008-09-22
FFnRl1LiS7+s084G3GeLnDHUxc7o0gC2oev4B3g0iZo=,0,13,41,female,3,2013-03-27
4aRFGkKzGUpqTbjojytAtRQNdx0egL02hjJhSqq0+NA=,0,1,103,female,3,2016-02-16
9NCjTEwMp0XpJBb/eAbm8+uO6R3p2tmrH273BSicu7k=,0,13,38,female,9,2008-11-02
auIz5fWpQFwQiMD9HflfJj4vjZgdCAjo8mAR46j9+wU=,0,22,30,female,9,2010-07-21
kxQaN7ai2YreJo1d0r3zrOtXB9owyInXhobQ9UcfkVI=,0,14,31,male,7,2010-11-29
